air_temp_c,deck_temp_c,humidity_pct,traffic_count,mid_deflection_mm,strain_g1_ue,strain_g2_ue,strain_g3_ue,natural_freq_hz,accel_rms_mg,bearing_disp_mm,pier_tilt_urad,regime,event
25.065,30.495,62.039,0.0,6.159,81.229,72.844,56.531,2.58,1.289,8.854,3.57,summer_offpeak,0
6.326,11.52,65.371,481.11,7.321,81.066,64.808,73.632,2.615,12.628,1.128,-0.729,winter_peak,0
28.127,31.602,46.044,120.439,7.73,87.599,86.69,72.649,2.542,2.51,10.658,3.93,summer_offpeak,0
33.903,34.578,56.551,542.232,12.267,120.194,109.094,99.778,2.524,11.774,10.907,5.813,summer_peak,0
8.228,13.008,63.287,575.57,8.331,89.951,77.297,73.313,2.632,13.79,1.813,0.212,winter_peak,0
7.716,10.349,68.056,453.488,8.797,121.461,64.745,42.517,2.445,12.119,-0.02,-4.76,winter_peak,1
4.892,8.464,55.601,0.0,2.375,41.136,36.063,24.841,2.65,2.264,0.251,-1.692,winter_offpeak,0
25.144,26.587,51.738,155.609,6.402,87.286,70.287,66.906,2.563,3.666,7.02,5.724,summer_offpeak,0
8.956,13.67,63.653,497.882,7.808,81.376,78.989,68.466,2.609,12.508,1.244,-5.851,winter_peak,0
9.608,10.889,66.562,500.364,7.17,70.331,70.715,63.848,2.621,14.022,0.674,-2.535,winter_peak,0
1.146,3.761,62.124,425.826,4.884,62.714,57.034,49.569,2.635,7.761,-2.238,-0.08,winter_peak,0
36.465,40.755,38.067,656.38,14.49,141.106,134.327,112.874,2.512,12.979,13.973,2.069,summer_peak,0
24.919,27.355,62.154,81.32,5.781,70.382,72.766,66.287,2.571,4.835,8.937,4.651,summer_offpeak,0
32.281,31.87,45.661,68.979,6.376,80.605,81.016,68.22,2.55,6.096,9.915,2.094,summer_offpeak,0
4.558,6.529,71.127,520.45,6.946,77.253,62.757,73.437,2.636,12.561,-0.007,-1.969,winter_peak,0
30.094,31.566,48.011,145.614,7.529,94.004,82.995,67.891,2.553,6.405,8.974,3.868,summer_offpeak,0
12.932,15.704,68.614,690.927,9.872,97.06,95.673,85.679,2.597,13.638,2.165,-2.809,winter_peak,0
6.265,8.941,70.892,0.0,2.045,45.832,43.638,44.439,2.658,3.187,-0.684,-5.202,winter_offpeak,0
6.111,7.36,61.258,305.514,4.27,57.721,49.029,53.074,2.637,5.402,-1.517,-1.649,winter_peak,0
26.739,29.476,42.615,154.55,6.707,80.252,81.064,79.028,2.54,7.823,8.141,-1.677,summer_offpeak,0
31.557,36.244,54.392,156.138,8.518,92.062,92.791,79.029,2.496,2.865,12.336,0.195,summer_offpeak,0
6.333,7.969,71.867,511.907,7.291,80.361,70.707,63.131,2.638,11.987,-0.879,1.184,winter_peak,0
27.344,31.086,54.257,111.467,7.389,92.929,79.009,75.388,2.543,4.182,9.919,3.092,summer_offpeak,0
30.295,34.454,51.356,497.621,12.003,119.44,102.517,104.072,2.5,12.004,12.186,2.725,summer_peak,0
28.816,32.483,44.885,236.001,11.269,124.592,88.755,48.964,2.37,5.603,10.114,6.529,summer_offpeak,1
25.461,28.754,58.849,84.036,6.086,80.376,78.648,61.308,2.563,2.695,9.397,4.602,summer_offpeak,0
5.858,7.829,58.427,60.304,2.171,29.598,44.473,34.944,2.643,3.619,-0.363,-6.299,winter_offpeak,0
7.591,10.811,73.631,127.112,3.307,57.874,50.325,46.953,2.643,5.749,0.576,1.617,winter_offpeak,0
32.135,36.045,49.86,626.1,13.821,122.411,119.816,112.734,2.523,14.268,13.344,4.531,summer_peak,0
8.047,11.841,67.069,75.304,2.95,41.85,46.505,39.932,2.628,5.474,0.755,-2.917,winter_offpeak,0
33.79,36.06,48.537,601.399,12.845,123.016,127.131,109.649,2.502,13.362,11.896,8.092,summer_peak,0
36.056,37.01,45.597,559.079,12.674,125.961,117.885,110.388,2.547,12.294,12.944,6.044,summer_peak,0
29.025,31.193,48.46,101.515,6.686,74.105,73.483,73.082,2.559,2.394,9.502,-0.867,summer_offpeak,0
3.486,6.377,60.319,86.331,2.174,49.906,32.824,34.979,2.632,4.795,-0.797,-8.357,winter_offpeak,0
8.853,11.023,61.7,483.458,6.562,82.674,66.95,72.196,2.645,10.217,0.187,-6.403,winter_peak,0
4.708,5.895,64.435,0.0,1.308,37.157,35.054,27.955,2.663,1.531,-2.239,3.422,winter_offpeak,0
6.334,10.881,73.214,38.465,2.552,45.832,47.535,41.102,2.63,1.699,0.878,-1.457,winter_offpeak,0
11.579,15.198,66.77,415.841,7.135,77.447,80.776,67.028,2.614,10.085,2.171,0.804,winter_peak,0
27.658,29.537,51.044,224.585,7.757,89.364,83.565,79.809,2.551,8.894,9.168,5.874,summer_offpeak,0
4.668,7.306,71.375,633.108,7.873,88.317,66.589,68.145,2.628,13.254,-1.397,-3.253,winter_peak,0
6.149,10.328,54.486,474.92,6.877,78.98,73.462,64.307,2.629,10.307,1.09,-0.228,winter_peak,0
30.305,34.09,55.212,38.535,6.873,86.419,85.97,73.723,2.541,5.026,11.828,3.924,summer_offpeak,0
29.912,30.179,52.468,64.928,5.915,83.654,69.685,65.853,2.536,2.613,8.26,7.946,summer_offpeak,0
6.655,9.288,70.71,47.401,1.938,49.025,46.961,35.587,2.649,4.944,-0.392,-6.407,winter_offpeak,0
33.388,35.378,54.468,716.338,14.314,136.871,127.514,110.382,2.535,17.207,12.592,8.494,summer_peak,0
4.877,7.686,76.464,69.701,2.056,43.015,36.342,32.125,2.648,4.793,-1.305,-4.656,winter_offpeak,0
34.334,39.183,50.706,602.074,13.714,136.728,125.769,114.546,2.551,14.894,13.731,4.232,summer_peak,0
31.35,34.832,54.495,650.661,12.904,132.055,114.862,115.717,2.523,13.686,11.831,5.596,summer_peak,0
25.984,27.783,56.624,127.137,6.874,86.367,69.389,56.686,2.571,5.478,9.068,-0.775,summer_offpeak,0
29.938,32.833,55.288,131.38,7.953,99.002,88.616,65.566,2.54,6.038,11.741,6.215,summer_offpeak,0
5.1,7.524,61.12,506.344,6.442,72.611,70.519,63.759,2.624,11.217,-0.04,-5.372,winter_peak,0
-0.08,4.666,75.072,89.737,1.534,44.407,31.608,31.637,2.67,4.359,-2.009,-9.256,winter_offpeak,0
4.045,6.375,69.168,125.652,3.01,49.449,37.263,42.102,2.644,2.049,-1.341,-3.692,winter_offpeak,0
5.184,8.982,63.794,38.848,2.274,40.598,39.006,35.203,2.64,1.643,0.902,-6.501,winter_offpeak,0
33.773,40.591,43.751,577.815,13.874,125.11,121.685,110.881,2.492,-36.38,14.592,9.556,summer_peak,1
3.97,9.732,63.165,164.791,3.343,55.427,50.719,48.631,2.635,3.837,-0.055,-4.505,winter_offpeak,0
28.201,30.058,56.135,134.94,7.349,84.142,86.386,75.28,2.561,3.15,8.821,2.605,summer_offpeak,0
33.025,36.853,42.626,555.53,12.748,133.804,123.643,107.574,2.536,12.467,12.765,4.878,summer_peak,0
6.454,11.058,62.447,0.0,2.345,49.07,45.069,44.818,2.626,0.715,-0.267,-5.251,winter_offpeak,0
28.4,31.048,51.782,80.095,7.259,74.053,78.132,66.477,2.546,3.598,9.867,1.976,summer_offpeak,0
4.365,7.587,66.618,133.716,3.356,53.93,41.591,42.197,2.661,3.843,-0.112,-4.205,winter_offpeak,0
29.628,34.233,53.529,154.957,8.437,94.836,91.199,73.694,2.56,5.542,10.413,4.497,summer_offpeak,0
26.545,27.717,59.794,232.048,8.088,88.299,80.975,69.904,2.527,6.668,8.494,5.994,summer_offpeak,0
11.012,16.138,60.8,0.0,3.315,58.724,46.016,48.39,2.623,2.107,3.35,-2.387,winter_offpeak,0
26.831,26.741,48.11,146.457,6.208,83.735,78.984,62.435,2.573,4.176,7.61,8.136,summer_offpeak,0
6.021,9.23,65.311,504.731,7.221,75.975,73.878,68.987,2.643,12.848,-0.17,-3.086,winter_peak,0
33.618,36.121,44.87,565.488,12.271,117.067,119.643,100.62,2.531,11.829,10.209,5.068,summer_peak,0
34.033,37.249,48.591,515.557,11.75,126.341,119.482,108.893,2.51,12.794,14.278,2.72,summer_peak,0
9.558,11.18,57.954,483.167,7.282,81.098,69.926,71.96,2.628,12.418,0.445,-1.445,winter_peak,0
7.501,10.242,56.713,517.625,7.085,76.479,74.904,70.269,2.63,11.958,0.801,-1.733,winter_peak,0
32.182,34.833,47.531,174.274,10.798,137.013,77.476,42.098,2.392,6.61,11.351,4.029,summer_offpeak,1
31.377,33.119,47.628,524.686,11.253,123.248,108.889,100.638,2.539,12.525,10.989,5.982,summer_peak,0
4.202,7.844,72.83,67.947,2.75,43.798,51.291,37.486,2.666,5.296,1.254,0.483,winter_offpeak,0
35.473,36.456,49.434,497.249,12.45,118.68,104.421,102.368,2.519,11.587,12.236,8.855,summer_peak,0
31.734,34.803,61.661,469.818,10.792,125.808,107.378,103.794,2.526,12.471,11.957,-0.697,summer_peak,0
34.979,36.046,55.932,662.493,13.22,132.289,115.444,118.675,2.551,15.435,13.358,5.206,summer_peak,0
5.653,7.76,65.011,92.164,2.441,39.621,37.525,27.552,2.634,3.117,-1.575,-0.966,winter_offpeak,0
26.135,30.594,55.074,163.558,7.443,83.783,82.252,82.151,2.537,6.935,9.008,9.477,summer_offpeak,0
24.388,27.098,54.504,96.528,6.293,77.422,69.203,59.846,2.542,3.444,9.081,-0.761,summer_offpeak,0
23.791,27.863,59.427,164.722,7.224,75.73,82.894,80.258,2.581,6.398,8.398,7.387,summer_offpeak,0
5.522,8.176,71.37,32.418,1.362,42.834,39.959,22.677,2.659,0.541,-1.712,-3.752,winter_offpeak,0
10.067,12.088,59.288,513.454,7.442,84.553,77.623,65.68,2.613,10.409,1.522,-7.085,winter_peak,0
5.82,10.488,75.173,262.421,4.836,58.605,64.741,45.613,2.647,5.314,0.905,-3.344,winter_offpeak,0
3.712,6.265,69.032,60.053,1.627,43.538,33.454,37.824,2.647,3.746,-1.595,-4.886,winter_offpeak,0
9.928,14.142,65.177,501.288,7.732,83.297,82.167,78.314,2.618,10.747,3.135,1.11,winter_peak,0
32.667,36.557,50.387,593.634,12.741,130.136,129.462,107.796,2.513,15.871,12.453,4.546,summer_peak,0
2.24,4.548,73.163,426.602,5.169,63.46,58.782,59.426,2.666,10.627,-2.599,-0.766,winter_peak,0
2.91,6.407,63.088,124.441,2.533,59.818,42.642,40.345,2.656,2.492,-1.152,-9.933,winter_offpeak,0
5.11,8.965,70.099,30.402,2.209,43.733,31.18,36.11,2.641,5.659,0.091,1.627,winter_offpeak,0
32.728,34.721,45.507,734.252,13.425,134.432,121.338,109.967,2.504,17.35,11.423,7.333,summer_peak,0
11.421,15.1,57.998,655.401,9.655,97.795,92.455,72.887,2.621,13.43,3.519,8.214,winter_peak,0
27.079,32.479,53.961,141.75,8.031,104.271,80.69,78.598,2.522,6.19,10.903,4.226,summer_offpeak,0
4.378,7.837,74.79,463.886,5.608,67.578,65.272,58.655,2.642,10.964,-1.209,-2.815,winter_peak,0
8.588,11.666,68.756,575.855,8.201,94.293,88.092,80.641,2.631,15.046,0.578,-2.972,winter_peak,0
10.186,13.755,71.712,540.321,7.853,89.569,79.605,75.834,2.631,12.2,2.138,0.282,winter_peak,0
29.056,32.931,52.634,0.0,6.922,80.522,77.318,69.542,2.545,1.405,10.172,1.069,summer_offpeak,0
25.874,28.547,52.171,85.371,6.213,72.729,71.542,69.603,2.55,2.442,8.856,-2.579,summer_offpeak,0
30.556,34.328,48.419,98.728,7.795,94.492,86.449,78.091,2.558,5.086,11.96,5.146,summer_offpeak,0
30.837,34.72,55.22,100.185,7.6,91.918,87.638,72.977,2.54,3.341,11.846,-1.059,summer_offpeak,0
4.002,5.262,62.949,174.088,3.694,48.952,45.923,41.466,2.67,5.548,-1.33,-7.651,winter_offpeak,0
2.935,4.951,65.892,126.014,2.236,49.848,38.229,29.17,2.691,6.839,-3.445,-5.281,winter_offpeak,0
31.799,34.611,42.897,632.932,12.9,128.446,107.995,108.061,2.527,18.168,10.108,2.873,summer_peak,0
0.869,7.306,73.284,122.792,3.506,48.805,41.143,39.357,2.654,4.183,-0.605,-2.001,winter_offpeak,0
25.612,29.097,62.451,66.859,6.012,76.379,67.313,64.7,2.581,2.021,9.906,3.398,summer_offpeak,0
10.231,11.222,60.51,70.848,3.225,49.445,54.196,38.187,2.603,2.184,2.472,1.065,winter_offpeak,0
27.384,30.524,52.421,75.69,6.523,84.018,74.847,73.661,2.56,3.75,10.348,5.838,summer_offpeak,0
1.546,4.579,62.305,99.317,1.714,44.216,37.928,32.768,2.654,3.413,-1.211,-6.621,winter_offpeak,0
6.656,8.915,69.862,110.839,2.901,37.271,44.055,38.252,2.633,5.493,-0.593,-8.142,winter_offpeak,0
27.012,32.479,41.961,97.145,7.202,81.119,88.629,69.967,2.546,5.36,10.095,2.365,summer_offpeak,0
31.016,33.469,47.16,685.475,13.541,138.227,119.923,112.344,2.506,14.918,11.193,9.144,summer_peak,0
6.164,11.301,70.799,66.473,3.627,46.062,44.414,47.934,2.62,1.836,1.564,-3.436,winter_offpeak,0
30.902,34.778,59.186,586.53,12.353,125.337,110.765,109.515,2.552,12.308,12.231,9.886,summer_peak,0
6.023,9.832,69.1,104.205,3.114,45.646,46.374,44.484,2.623,3.408,0.201,0.482,winter_offpeak,0
1.424,4.458,67.528,0.0,1.486,32.521,34.255,31.995,2.651,3.38,-1.056,-0.394,winter_offpeak,0
10.945,12.686,62.528,617.018,8.598,90.871,76.179,74.0,2.617,16.044,0.635,0.466,winter_peak,0
33.921,37.856,42.228,587.617,13.279,145.709,123.79,103.457,2.55,14.422,12.907,4.429,summer_peak,0
29.58,32.554,49.477,623.978,12.454,114.344,107.471,106.983,2.525,12.519,11.065,5.666,summer_peak,0
4.801,5.935,66.517,177.023,2.617,57.594,40.623,39.288,2.648,8.592,-2.056,1.87,winter_offpeak,0
2.548,4.358,66.426,66.513,2.209,49.848,41.488,37.601,2.684,2.725,-1.065,2.257,winter_offpeak,0
7.801,11.814,64.82,158.797,4.171,61.246,48.185,53.956,2.629,5.267,2.412,-7.213,winter_offpeak,0
31.004,36.216,55.708,596.388,13.137,132.004,126.503,104.829,2.548,13.837,11.443,1.857,summer_peak,0
12.224,12.793,69.227,529.155,8.004,90.463,74.481,74.618,2.609,13.818,2.013,-1.579,winter_peak,0
28.985,32.393,55.3,168.989,7.143,82.559,92.461,74.597,2.576,7.068,10.867,12.05,summer_offpeak,0
6.828,9.153,61.126,139.174,3.091,50.616,48.207,36.846,2.613,1.609,-0.193,-3.674,winter_offpeak,0
30.817,31.545,48.653,605.644,12.329,121.372,110.565,95.646,2.546,13.103,10.31,0.892,summer_peak,0
6.671,10.112,65.392,73.78,2.786,43.504,46.498,36.85,2.649,3.752,0.761,3.16,winter_offpeak,0
29.661,32.407,48.496,535.141,11.477,112.061,117.233,97.663,2.56,11.738,10.842,7.653,summer_peak,0
6.825,9.554,71.296,506.109,7.669,79.943,69.632,63.991,2.643,13.534,1.023,-1.064,winter_peak,0
7.96,11.104,62.639,542.779,7.927,84.469,72.914,69.031,2.603,13.38,0.859,-2.813,winter_peak,0
5.957,9.359,65.319,433.978,6.602,79.017,67.469,63.491,2.635,11.51,0.265,3.746,winter_peak,0
35.8,40.231,50.761,627.483,14.154,136.53,126.268,113.212,2.47,13.625,13.569,8.601,summer_peak,0
31.143,30.562,59.555,528.918,11.479,107.765,99.69,100.437,2.548,14.311,9.715,5.283,summer_peak,0
28.097,31.5,52.649,226.58,7.947,99.758,85.76,86.494,2.552,5.898,9.792,4.626,summer_offpeak,0
8.844,12.59,61.075,559.567,8.227,81.92,76.625,70.515,2.588,15.909,2.071,3.53,winter_peak,0
4.677,8.863,65.065,65.527,2.527,58.505,44.772,43.489,2.635,3.966,-0.338,-1.833,winter_offpeak,0
26.818,29.709,56.469,174.297,7.552,91.478,85.203,76.99,2.551,6.608,9.038,4.992,summer_offpeak,0
27.11,30.261,49.75,0.0,6.155,72.932,75.214,69.577,2.561,0.962,9.299,0.768,summer_offpeak,0
7.696,8.504,62.883,0.0,1.454,40.146,34.644,29.938,2.643,4.464,-1.379,-2.172,winter_offpeak,0
27.785,31.909,53.652,200.824,7.841,90.038,91.708,67.233,2.553,6.503,10.691,3.849,summer_offpeak,0
2.948,6.588,59.04,163.125,3.183,47.871,43.712,38.281,2.636,4.257,-2.062,-4.629,winter_offpeak,0
5.006,8.438,72.905,122.315,3.561,51.325,44.909,45.447,2.669,6.817,0.342,-8.095,winter_offpeak,0
2.66,6.067,71.112,140.04,2.95,46.976,44.823,38.954,2.633,2.969,-0.387,-1.344,winter_offpeak,0
31.772,38.353,49.242,490.681,12.461,130.172,105.995,114.205,2.498,10.484,13.817,4.795,summer_peak,0
0.993,3.117,75.645,63.162,1.496,35.154,34.459,29.109,2.658,4.32,-2.407,1.017,winter_offpeak,0
28.934,31.196,54.293,619.444,11.489,122.258,115.479,104.356,2.512,14.385,9.154,9.29,summer_peak,0
28.197,31.863,50.378,119.662,7.231,86.467,75.892,74.978,2.547,6.066,11.317,7.231,summer_offpeak,0
29.583,32.916,42.072,231.079,8.784,96.458,90.137,87.274,2.553,4.247,11.66,1.656,summer_offpeak,0
6.001,6.782,65.886,427.053,5.459,68.879,60.838,54.116,2.634,13.611,-1.322,-1.341,winter_peak,0
32.014,34.736,49.654,133.617,8.08,96.018,90.788,82.151,2.534,2.422,12.531,6.609,summer_offpeak,0
31.257,33.618,45.31,573.289,12.863,124.571,117.616,107.845,2.558,13.752,12.281,0.399,summer_peak,0
34.662,38.958,42.011,646.488,13.689,142.478,114.903,121.48,2.517,15.301,14.24,5.109,summer_peak,0
7.812,12.757,71.012,540.029,7.88,83.863,77.503,68.967,2.645,10.327,1.858,-7.28,winter_peak,0
3.857,7.126,67.472,569.518,8.026,69.03,72.836,76.31,2.65,13.483,-1.256,-0.317,winter_peak,0
8.988,10.056,65.641,460.369,6.762,76.543,67.48,60.683,2.63,12.7,0.13,3.188,winter_peak,0
7.266,9.619,61.538,528.575,8.242,84.367,75.645,64.43,2.659,11.601,-0.125,-3.481,winter_peak,0
28.778,30.578,50.175,0.0,6.287,80.092,65.52,58.46,2.543,0.0,9.79,3.467,summer_offpeak,0
27.277,30.335,50.163,202.367,7.267,90.462,69.663,71.007,2.561,5.383,10.135,5.19,summer_offpeak,0
8.141,10.624,65.238,512.964,7.397,87.677,78.639,60.358,2.634,13.144,0.11,-2.194,winter_peak,0
32.915,35.752,49.69,538.192,12.484,129.073,107.494,108.025,2.509,14.372,12.088,3.412,summer_peak,0
25.347,28.667,56.286,209.651,8.013,84.438,85.717,74.103,2.575,5.875,8.262,-0.762,summer_offpeak,0
8.771,12.977,55.236,563.432,7.771,91.174,70.587,78.807,2.615,13.033,0.845,-3.981,winter_peak,0
29.793,34.435,61.195,127.392,8.107,94.237,86.513,81.343,2.552,5.607,12.587,11.255,summer_offpeak,0
31.398,35.959,55.492,538.91,12.274,129.585,117.228,108.388,2.53,14.76,11.226,6.525,summer_peak,0
6.104,7.683,67.064,59.899,2.516,47.488,38.185,35.733,2.668,1.301,-1.065,-1.796,winter_offpeak,0
29.333,31.518,52.653,621.498,12.16,109.642,109.912,100.791,2.554,14.177,9.966,3.238,summer_peak,0
3.587,6.136,64.437,153.638,3.183,46.468,37.926,35.674,2.657,6.15,-2.687,-0.44,winter_offpeak,0
7.993,9.381,70.141,674.491,9.126,84.896,90.096,74.98,2.621,14.503,-1.572,-1.148,winter_peak,0
10.305,12.882,71.139,604.529,8.942,92.645,80.73,89.524,2.628,15.145,1.793,4.784,winter_peak,0
3.92,6.364,75.069,101.234,2.501,48.935,45.633,38.649,2.643,2.716,-1.286,-6.0,winter_offpeak,0
8.56,13.314,68.687,589.383,9.204,87.889,87.16,80.278,2.604,14.007,1.866,-1.09,winter_peak,0
0.017,3.472,66.88,35.451,0.739,32.406,22.144,22.73,2.649,1.297,-2.865,-3.063,winter_offpeak,0
37.066,40.142,39.49,707.949,14.766,150.378,135.132,113.797,2.507,18.688,13.509,10.237,summer_peak,0
2.961,6.331,63.558,220.975,3.356,57.154,49.28,37.734,2.642,5.977,-1.837,-0.939,winter_offpeak,0
32.053,35.98,52.698,711.025,14.392,128.992,124.314,113.097,2.538,17.969,12.238,6.161,summer_peak,0
6.198,7.264,64.911,117.417,3.009,48.721,49.602,44.415,2.674,4.181,-1.264,-0.575,winter_offpeak,0
0.118,4.871,69.271,151.943,2.733,43.598,42.971,32.383,2.66,6.884,-2.63,-8.643,winter_offpeak,0
4.866,6.325,76.798,0.765,1.17,41.249,33.736,30.039,2.66,0.785,-1.305,-5.909,winter_offpeak,0
29.096,33.102,51.034,139.946,7.344,91.271,85.351,83.384,2.545,4.797,11.536,6.264,summer_offpeak,0
6.247,10.988,57.713,498.442,7.241,86.202,74.104,67.909,2.627,12.879,-0.265,5.545,winter_peak,0
7.137,12.51,59.753,131.178,3.999,52.571,54.638,48.517,2.636,2.821,1.189,-0.757,winter_offpeak,0
4.858,5.745,72.461,151.52,2.652,58.532,40.259,37.44,2.651,4.487,-1.188,-2.883,winter_offpeak,0
27.597,31.705,47.808,128.281,7.62,86.384,84.069,70.711,2.526,6.782,9.988,5.748,summer_offpeak,0
22.852,24.806,50.432,212.089,7.906,82.603,77.734,68.541,2.594,7.243,7.932,6.286,summer_offpeak,0
26.802,30.931,54.944,16.686,6.219,81.853,70.828,63.458,2.563,0.623,9.3,-0.197,summer_offpeak,0
3.702,5.872,67.164,66.264,2.472,29.899,49.813,37.331,2.643,2.528,-0.215,1.611,winter_offpeak,0
6.037,7.393,69.943,36.605,1.347,48.71,44.959,31.143,2.631,2.373,-1.118,-4.178,winter_offpeak,0
28.103,33.648,60.531,57.415,6.639,86.355,71.043,75.756,2.515,6.253,11.022,7.676,summer_offpeak,0
32.448,35.036,45.375,695.349,13.628,126.53,115.133,112.883,2.542,15.812,12.624,1.862,summer_peak,0
29.304,31.902,57.602,267.479,8.489,101.154,85.17,84.039,2.568,5.026,11.483,3.149,summer_offpeak,0
25.579,27.699,50.581,48.075,6.336,77.81,69.968,71.369,2.562,2.103,7.804,3.799,summer_offpeak,0
35.796,38.434,50.542,568.906,13.147,128.685,121.239,116.517,2.526,11.922,11.443,5.205,summer_peak,0
8.872,13.202,71.635,537.097,8.468,82.44,76.495,69.948,2.627,12.216,2.068,-9.955,winter_peak,0
30.062,33.772,54.241,109.923,7.712,91.365,81.152,73.816,2.548,5.037,11.317,-0.211,summer_offpeak,0
7.613,10.504,67.153,542.818,8.339,87.686,76.743,64.299,2.629,13.946,0.464,4.482,winter_peak,0
30.507,33.689,58.41,743.211,14.071,132.631,117.438,118.435,2.527,17.144,11.616,2.987,summer_peak,0
32.648,34.904,41.779,634.541,13.205,121.406,123.219,114.352,2.53,14.298,11.966,6.949,summer_peak,0
4.214,8.567,65.191,90.73,2.656,44.08,53.917,45.968,2.636,5.173,-0.481,-6.622,winter_offpeak,0
33.523,35.494,45.619,0.2,6.943,76.774,72.58,60.751,2.542,0.653,12.63,10.887,summer_offpeak,0
5.024,7.26,68.536,146.788,2.782,46.894,51.312,41.409,2.658,4.748,-0.204,-2.892,winter_offpeak,0
28.86,35.383,54.304,117.718,7.42,91.058,97.352,81.681,2.52,3.428,11.848,7.797,summer_offpeak,0
33.549,36.352,55.519,532.376,12.229,138.578,117.702,101.029,2.522,13.08,11.334,6.556,summer_peak,0
0.46,4.107,62.254,100.72,2.112,44.668,37.76,43.216,2.659,3.516,-2.233,-0.72,winter_offpeak,0
9.628,13.336,67.449,528.403,8.075,87.946,73.706,68.602,2.617,12.513,0.978,-0.893,winter_peak,0
32.862,35.436,60.201,581.278,11.673,128.31,118.588,108.831,2.534,12.384,11.588,4.775,summer_peak,0
10.038,17.529,61.453,500.763,8.673,96.621,83.534,74.661,2.586,12.349,4.429,2.052,winter_peak,0
6.341,9.279,71.93,398.175,5.827,76.931,68.309,51.432,2.653,6.153,-0.779,-0.299,winter_peak,0
9.637,12.476,68.475,618.813,8.398,96.801,80.853,68.864,2.639,15.488,3.72,-2.116,winter_peak,0
34.793,35.517,42.42,692.907,13.933,130.73,123.847,115.536,2.526,13.249,13.277,6.819,summer_peak,0
2.583,3.615,61.829,85.017,2.45,36.874,27.475,26.605,2.644,2.693,-3.337,-1.674,winter_offpeak,0
33.767,35.989,47.786,556.297,12.301,120.352,114.549,112.324,2.523,13.156,12.652,1.559,summer_peak,0
31.692,35.788,43.416,594.119,14.479,158.141,116.963,100.957,2.373,14.145,11.71,1.68,summer_peak,1
35.185,36.393,44.384,481.174,10.92,119.971,112.043,94.713,2.529,13.735,13.857,10.719,summer_peak,0
27.881,30.506,54.629,116.694,6.988,91.546,83.248,69.255,2.556,4.718,10.028,6.336,summer_offpeak,0
3.474,7.212,76.198,172.16,3.194,48.609,50.855,36.805,2.667,5.819,-0.431,-7.494,winter_offpeak,0
7.447,11.718,58.504,477.17,7.566,77.147,80.382,66.893,2.633,11.213,1.291,-4.472,winter_peak,0
6.954,9.721,59.196,475.826,6.562,71.53,63.365,61.367,2.643,13.272,1.606,-4.683,winter_peak,0
6.591,9.147,50.846,143.37,3.325,58.944,50.709,48.269,2.645,6.439,0.224,-3.528,winter_offpeak,0
30.32,33.61,56.86,140.422,7.762,91.584,87.388,84.537,2.544,4.681,10.974,3.194,summer_offpeak,0
5.738,5.574,67.969,125.074,4.442,74.295,40.022,26.109,2.472,6.225,-0.689,-8.838,winter_offpeak,1
30.076,32.01,54.998,550.36,11.223,129.4,106.668,101.691,2.561,11.133,10.338,2.829,summer_peak,0
5.638,9.298,72.944,127.219,3.137,55.85,55.538,47.464,2.661,4.953,1.107,1.034,winter_offpeak,0
8.654,9.451,55.26,608.834,8.221,83.528,72.165,70.339,2.648,13.664,0.944,-6.821,winter_peak,0
33.502,36.624,45.834,664.814,13.666,133.723,119.847,112.879,2.51,14.448,11.922,5.423,summer_peak,0
29.992,32.228,37.544,152.283,8.027,79.465,85.38,76.942,2.551,4.251,10.513,1.283,summer_offpeak,0
5.495,6.59,59.959,151.426,3.166,53.366,45.429,41.797,2.651,3.229,-0.321,-5.7,winter_offpeak,0
35.537,37.027,49.912,548.245,12.759,119.695,109.895,111.183,2.523,14.158,12.869,8.902,summer_peak,0
27.947,31.281,54.774,83.041,6.734,97.985,80.324,73.215,2.522,1.976,9.117,6.537,summer_offpeak,0
28.652,32.921,45.797,71.41,6.831,76.858,89.19,81.68,2.542,3.118,9.681,1.837,summer_offpeak,0
30.439,34.949,49.188,633.572,13.34,125.957,115.833,103.261,2.531,14.341,12.381,7.063,summer_peak,0
28.398,28.786,52.073,62.322,6.742,78.788,73.552,72.826,2.569,2.085,10.177,6.449,summer_offpeak,0
8.447,10.056,63.7,119.494,3.31,49.086,47.071,47.609,2.654,5.889,-0.047,-3.18,winter_offpeak,0
