customer_id,enroll_date,year_birth,education,marital_status,income,kids_home,teens_home,recency,spend_wine,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,web_purchases,catalog_purchases,store_purchases,web_visits_month,accepted_cmp1,accepted_cmp2,accepted_cmp3,accepted_cmp4,accepted_cmp5,complain,responded
CMK00171,2022-12-13,1987,Graduation,Single,35100.0,1,0,65,412.67,16.79,153.85,36.85,31.75,43.19,8,3,3,5,0,0,0,0,0,0,0
CMK00172,2023-06-28,1966,Master,Married,52900.0,0,1,34,531.65,64.6,172.54,51.0,46.4,33.63,1,8,4,2,0,0,0,0,0,0,0
CMK00173,2023-09-13,1956,Master,Single,,1,0,36,162.89,23.01,109.51,27.69,22.77,22.41,5,2,5,3,0,0,0,0,0,0,0
CMK00174,2023-03-12,1986,Graduation,Married,42500.0,1,0,60,557.61,51.85,236.97,69.63,35.95,86.0,0,5,8,0,0,0,0,0,0,0,0
CMK00175,2024-01-28,1976,PhD,Married,17000.0,0,1,14,159.66,15.81,107.5,20.99,13.59,38.36,4,0,7,7,0,0,0,0,1,0,0
CMK00176,2023-03-08,1985,Master,Together,18500.0,0,1,59,209.68,20.19,85.19,33.68,19.59,23.38,3,2,3,5,0,0,0,0,1,0,0
CMK00177,2023-03-25,1998,Graduation,Widow,19200.0,1,0,63,148.72,58.24,181.12,33.63,9.67,31.0,5,5,12,4,0,1,1,1,0,0,0
CMK00178,2022-12-14,1967,PhD,Married,24200.0,2,0,0,170.56,29.7,58.81,40.18,29.14,41.67,2,3,6,6,0,0,0,0,1,0,0
CMK00179,2024-07-22,1973,Master,Together,26300.0,0,0,39,412.19,33.31,185.2,48.26,16.7,49.55,6,1,9,1,1,0,1,0,0,0,0
CMK00180,2022-12-28,1980,PhD,Single,,0,1,52,294.17,47.42,245.59,37.32,25.02,27.62,0,3,5,1,0,0,0,0,0,0,1
CMK00181,2024-06-25,1960,Graduation,Together,70000.0,1,1,28,397.25,53.34,301.72,52.77,36.27,49.91,10,6,5,8,1,1,1,0,0,0,1
CMK00182,2023-11-09,1994,PhD,Single,31400.0,0,0,46,324.13,27.93,241.62,51.44,48.63,34.69,4,2,7,3,0,0,1,1,0,0,0
CMK00183,2024-07-17,1990,PhD,Married,,0,1,32,559.59,17.17,188.47,32.31,18.77,33.18,6,2,5,8,0,0,1,1,1,0,1
CMK00184,2024-03-22,1986,Graduation,Married,30200.0,0,0,64,258.09,26.22,103.96,12.23,24.31,32.88,3,0,4,7,1,0,0,1,0,0,1
CMK00185,2022-09-16,2000,Master,Together,46500.0,0,0,8,292.24,46.68,167.87,63.15,48.83,44.0,7,2,5,4,0,0,0,0,0,0,0
CMK00186,2023-06-13,1973,Master,Married,32800.0,0,0,25,232.67,25.91,144.49,27.7,27.91,30.36,5,1,8,5,0,0,0,0,0,0,0
CMK00187,2023-08-04,1962,PhD,Married,11300.0,0,0,51,143.66,27.04,118.23,15.09,13.18,25.5,2,1,6,1,0,0,0,1,0,0,0
CMK00188,2024-09-23,1991,Graduation,Together,74900.0,2,0,57,490.43,66.18,265.86,54.31,39.54,69.33,3,8,3,3,0,0,0,0,0,0,0
CMK00189,2024-09-08,1984,Basic,Married,31600.0,0,0,86,180.11,52.68,53.28,52.26,22.78,38.04,9,2,5,6,1,0,0,0,0,0,0
CMK00190,2023-02-11,1957,Basic,Divorced,24600.0,0,1,38,327.77,22.77,83.64,21.54,22.76,22.85,2,4,2,3,0,0,0,0,0,0,0
CMK00191,2023-03-26,1970,Graduation,Single,22600.0,1,0,6,207.41,32.71,152.63,5.73,20.62,34.48,5,3,4,9,0,0,1,1,0,0,0
CMK00192,2023-11-29,1988,Graduation,Divorced,66300.0,1,0,17,325.93,64.66,233.99,55.29,39.0,58.2,7,4,6,5,0,1,1,0,0,0,0
CMK00193,2024-07-23,1996,Basic,Divorced,15700.0,0,1,59,253.42,18.57,54.93,29.2,14.82,21.41,4,1,7,5,0,1,1,0,0,0,0
CMK00194,2023-04-05,1980,Basic,Single,29100.0,0,1,99,324.95,43.85,114.08,26.06,30.78,50.61,0,0,4,0,0,0,0,0,0,0,0
CMK00195,2024-04-06,1962,Graduation,Married,41500.0,0,0,15,347.82,39.67,289.34,32.19,41.09,58.01,2,4,7,3,0,0,0,0,0,0,0
CMK00196,2024-05-05,1993,Graduation,Together,109000.0,0,2,43,515.34,94.65,342.7,61.22,104.68,142.5,7,12,13,3,1,1,1,0,0,0,1
CMK00197,2022-12-07,1997,Basic,Married,41200.0,1,2,11,345.63,37.12,111.79,34.12,19.13,40.44,3,3,4,7,0,0,0,1,1,0,1
CMK00198,2023-11-08,1970,Graduation,Married,41700.0,1,0,38,337.07,36.45,211.56,40.63,23.04,44.14,4,5,5,4,0,0,0,0,0,0,0
CMK00199,2022-12-09,1950,Graduation,Together,21400.0,0,0,94,215.98,34.54,163.31,27.21,23.73,28.44,1,5,6,4,0,0,0,0,1,0,0
CMK00200,2023-04-09,1992,Basic,Married,76000.0,0,0,23,682.35,70.41,606.97,95.63,74.65,60.57,9,6,10,9,1,0,1,1,1,0,0
CMK00201,2023-02-02,1965,PhD,Together,48200.0,0,1,8,297.38,52.45,192.56,42.34,27.52,59.89,5,4,3,3,0,0,1,0,1,0,0
CMK00202,2022-08-30,1994,PhD,Married,27400.0,0,1,55,320.59,34.03,148.07,34.98,43.67,39.24,2,3,5,4,0,1,0,0,0,0,0
CMK00203,2024-07-12,1986,Graduation,Married,38300.0,0,0,0,588.54,32.03,146.99,39.52,35.27,78.24,8,2,8,1,0,1,0,0,0,0,0
CMK00204,2024-04-27,1954,Graduation,Divorced,29500.0,1,0,0,242.17,31.38,86.84,32.32,15.4,72.74,6,2,7,7,0,1,1,0,0,0,0
CMK00205,2023-04-25,1986,PhD,Together,36600.0,0,1,91,225.0,25.36,191.54,41.07,46.01,43.43,0,0,3,3,0,0,0,0,0,0,0
CMK00206,2023-08-02,1973,Master,Married,24300.0,0,2,80,207.35,2.04,101.73,13.21,20.81,26.96,1,5,5,10,0,0,0,0,0,0,0
CMK00207,2022-09-16,1983,Master,Single,106100.0,0,1,72,365.02,54.91,215.13,91.17,42.97,93.94,5,4,8,3,0,0,0,0,0,0,0
CMK00208,2024-07-10,1963,Master,Divorced,21800.0,0,0,43,339.75,27.93,231.65,45.45,17.29,37.48,3,7,5,4,0,0,0,0,0,0,0
CMK00209,2023-03-09,1971,Graduation,Married,39500.0,2,1,61,235.07,70.98,232.13,42.51,44.22,50.84,6,4,8,7,0,0,0,0,0,0,0
CMK00210,2024-03-02,1977,Master,Together,58700.0,0,1,92,466.19,53.56,309.45,57.8,43.22,61.99,2,3,11,4,0,1,0,0,0,0,0
CMK00211,2024-06-08,1979,PhD,Together,13700.0,2,0,40,170.55,34.87,129.61,38.6,19.61,25.21,3,3,7,3,0,0,0,0,0,0,0
CMK00212,2024-01-08,1983,Graduation,Together,89300.0,0,0,15,383.71,65.1,269.77,34.88,60.21,82.08,5,6,3,5,0,0,0,0,0,0,0
CMK00213,2022-10-26,1983,Master,Together,61300.0,0,1,23,381.22,72.5,267.81,103.97,85.24,98.69,10,3,5,11,1,1,1,1,0,0,1
CMK00214,2024-07-19,1965,Master,Single,31000.0,2,0,6,368.13,43.17,150.29,42.62,14.57,36.96,4,4,7,5,0,0,0,0,0,0,0
CMK00215,2024-01-05,1999,Graduation,Single,41600.0,2,1,50,433.99,34.79,131.98,68.57,55.49,57.16,3,5,1,1,0,1,0,1,1,0,0
CMK00216,2022-08-20,1998,Master,Together,64500.0,0,0,0,309.03,41.8,258.63,16.22,45.85,73.12,5,3,5,10,0,0,0,0,0,0,0
CMK00217,2023-04-24,1952,Graduation,Married,61700.0,0,0,75,279.43,70.03,241.04,60.66,18.12,106.69,3,7,2,2,0,0,0,0,0,0,0
CMK00218,2023-04-11,1973,Master,Single,39000.0,1,1,97,281.07,39.0,227.38,47.3,26.59,49.44,5,2,5,4,0,1,0,0,1,0,0
CMK00219,2023-03-22,1951,PhD,Single,,1,1,19,104.58,11.06,174.32,27.62,21.17,35.94,4,2,3,4,1,0,0,0,0,0,1
CMK00220,2023-10-05,1995,PhD,Married,44200.0,0,0,90,177.68,32.72,252.04,51.7,51.59,59.24,2,5,6,5,0,1,0,0,0,0,1
CMK00221,2024-02-13,1994,Basic,Divorced,37500.0,1,1,76,234.95,19.15,150.66,39.74,48.78,34.35,3,1,3,5,1,1,0,1,0,0,1
CMK00222,2022-10-22,1972,Master,Single,50800.0,0,0,79,450.46,37.7,237.47,33.0,39.81,47.78,6,3,9,3,0,1,0,0,0,0,0
CMK00223,2023-05-06,1973,Graduation,Together,50900.0,0,1,16,333.25,53.68,288.14,70.66,28.43,55.88,3,2,5,3,0,0,0,1,0,0,0
CMK00224,2024-08-05,1956,Basic,Single,,0,0,30,284.49,35.76,267.09,93.17,38.69,88.77,6,5,3,5,1,0,0,0,0,0,1
CMK00225,2024-06-11,1981,Graduation,Single,51200.0,1,0,32,464.02,50.7,234.2,54.13,54.47,76.13,7,5,3,3,1,1,0,0,0,0,0
CMK00226,2023-10-02,1976,Graduation,Single,17300.0,1,0,87,223.4,42.13,143.75,26.71,26.73,29.66,7,1,3,3,0,0,1,0,0,0,0
CMK00227,2024-02-29,1974,Graduation,Divorced,52900.0,1,2,46,391.37,54.9,138.22,91.81,28.86,91.47,7,4,7,8,0,0,1,0,0,0,0
CMK00228,2024-08-15,1988,Graduation,Married,40800.0,1,0,48,342.26,46.5,183.71,44.27,36.02,50.09,7,0,3,7,0,0,1,1,1,0,1
CMK00229,2024-07-11,1958,Graduation,Together,,0,1,92,630.82,43.7,353.16,44.68,41.77,71.09,4,6,7,3,1,1,0,0,0,0,0
CMK00230,2022-07-25,1982,PhD,Single,35000.0,0,0,99,359.08,45.17,252.11,40.21,28.61,54.3,2,0,6,6,0,0,0,0,0,0,0
CMK00231,2024-08-03,1981,PhD,Together,74200.0,0,0,99,831.86,71.85,336.85,84.14,71.74,67.22,3,3,9,3,0,0,0,0,0,0,0
CMK00232,2022-09-15,1992,Graduation,Together,37900.0,1,1,69,395.78,59.23,118.87,33.18,28.77,60.11,3,0,8,8,0,0,0,0,0,0,0
CMK00233,2023-08-04,1993,Master,Single,35600.0,1,1,12,381.8,25.39,164.75,27.24,40.94,49.85,1,1,3,5,0,0,1,0,0,0,0
CMK00234,2023-07-24,2000,Graduation,Single,44900.0,1,1,13,645.3,44.64,184.28,37.13,71.83,35.45,7,4,6,10,0,1,0,0,0,0,0
CMK00235,2024-09-21,1990,Graduation,Together,11700.0,0,1,64,272.68,21.73,134.22,35.62,24.41,37.12,4,1,2,3,0,0,0,0,0,0,0
CMK00236,2024-10-17,2000,Master,Married,70600.0,1,0,84,377.91,42.9,211.92,48.49,40.22,78.58,3,1,7,2,0,0,0,0,0,0,0
CMK00237,2024-10-23,1960,Master,Divorced,34400.0,0,0,11,202.1,58.16,188.88,12.77,53.93,38.16,11,4,6,12,1,1,0,0,0,0,1
CMK00238,2024-03-02,1987,Master,Together,44000.0,1,0,13,166.12,8.97,174.97,8.32,30.98,13.41,4,4,6,2,0,0,0,0,0,0,0
CMK00239,2024-02-17,1968,Graduation,Together,38900.0,2,1,85,205.27,47.81,180.95,47.78,37.76,46.28,6,5,6,7,0,0,0,0,0,0,0
CMK00240,2022-08-05,1988,Graduation,Together,28300.0,1,2,0,221.4,54.22,137.68,63.01,35.89,34.42,5,6,5,6,0,1,0,1,1,0,1
CMK00241,2024-07-06,1985,Master,Married,32000.0,1,2,35,326.45,52.03,193.65,47.69,27.36,50.76,1,3,5,2,0,1,0,0,0,0,0
CMK00242,2024-10-22,1967,Graduation,Together,34800.0,1,0,62,369.01,47.44,238.06,43.35,33.75,42.97,4,1,4,2,0,0,0,0,0,0,0
CMK00243,2022-09-14,1967,Master,Divorced,57000.0,1,0,32,651.6,67.07,234.16,73.83,52.7,34.63,4,1,5,3,0,0,0,1,0,0,0
CMK00244,2023-07-06,1956,Master,Divorced,52100.0,0,1,71,512.69,32.04,220.14,39.59,21.29,68.12,2,3,4,3,0,1,0,1,0,0,0
CMK00245,2024-02-21,1992,Graduation,Married,50100.0,0,1,72,369.65,50.09,199.4,41.85,33.33,24.52,2,2,3,9,0,0,0,0,0,0,0
CMK00246,2024-02-07,1979,Graduation,Together,35900.0,1,0,1,199.99,17.06,234.23,45.22,21.5,42.74,7,8,6,4,0,1,0,0,0,0,0
CMK00247,2023-11-06,1956,PhD,Widow,50400.0,1,0,85,319.04,21.26,153.48,30.48,55.99,63.9,4,2,2,3,0,0,0,0,0,0,0
CMK00248,2024-06-18,1983,Graduation,Married,27300.0,2,1,99,238.48,24.2,138.94,39.83,18.11,46.89,2,1,4,4,0,1,0,1,1,0,0
CMK00249,2024-06-20,1966,Master,Divorced,68700.0,0,0,99,465.12,45.32,208.59,62.06,34.84,65.06,1,4,6,4,0,0,0,0,0,0,0
CMK00250,2022-10-22,1954,Graduation,Together,34200.0,1,1,55,350.1,35.81,198.45,41.25,12.5,30.07,4,4,5,11,0,0,0,0,0,0,0
CMK00251,2024-04-02,1983,Graduation,Married,20600.0,0,0,15,234.78,25.35,146.43,26.14,25.26,3.98,9,1,2,3,0,0,1,0,0,0,0
CMK00252,2024-09-14,1997,Graduation,Married,43300.0,1,0,17,320.11,59.73,125.74,42.15,26.32,91.6,7,4,3,5,0,0,1,0,1,0,1
CMK00253,2023-05-13,1975,Master,Married,74800.0,1,0,58,326.39,71.33,218.47,51.88,77.6,92.36,6,3,10,8,0,1,0,0,0,0,0
CMK00254,2023-03-28,1996,Master,Divorced,32700.0,1,0,21,161.38,41.21,182.43,41.45,24.33,44.19,9,6,3,9,0,1,1,0,1,0,0
CMK00255,2022-11-16,1989,Graduation,Single,54300.0,0,1,99,310.34,68.0,284.49,37.38,53.71,50.15,3,5,4,3,0,0,0,0,0,0,0
CMK00256,2024-03-26,1995,Graduation,Married,39000.0,0,2,62,350.24,42.96,207.2,55.33,26.0,70.73,5,4,6,3,0,0,0,0,0,0,0
CMK00257,2022-08-17,1986,Master,Married,32500.0,0,0,75,194.15,39.93,112.26,28.75,12.83,26.63,3,2,4,5,1,1,0,0,0,0,0
CMK00258,2023-07-28,1950,Graduation,Single,,0,2,75,491.02,29.63,134.34,50.93,34.16,65.19,2,5,4,2,0,0,0,0,0,0,0
CMK00259,2023-04-10,1958,Graduation,Together,46800.0,2,0,0,185.03,30.02,268.07,30.43,31.98,39.69,8,3,5,7,0,1,1,0,1,0,0
CMK00260,2023-12-20,1997,Graduation,Married,42800.0,1,1,66,545.58,41.24,219.51,60.41,50.27,72.69,2,3,8,7,0,0,0,0,0,0,0
CMK00261,2023-01-25,1972,Master,Divorced,14300.0,1,0,76,161.33,5.11,37.6,13.82,11.0,10.4,4,0,0,1,0,0,1,0,0,0,0
CMK00262,2024-05-03,1973,Graduation,Together,54100.0,0,1,86,398.91,32.71,197.33,73.73,31.23,65.4,2,6,4,3,1,0,0,0,0,0,0
CMK00263,2023-04-27,1976,PhD,Together,32200.0,0,2,72,395.19,47.87,214.53,28.09,24.08,59.18,4,3,6,4,1,1,0,0,0,0,1
CMK00264,2024-08-19,1998,Graduation,Together,17100.0,0,0,71,167.45,27.25,90.42,45.2,26.17,40.44,6,3,2,6,0,1,0,1,0,0,0
CMK00265,2024-10-27,1972,Graduation,Married,78400.0,1,0,0,418.33,56.69,304.35,104.0,32.98,92.32,9,5,8,3,0,1,1,0,0,0,1
CMK00266,2024-04-20,1964,Graduation,Divorced,42900.0,1,0,62,288.53,47.21,303.92,28.69,44.7,67.21,4,2,7,3,0,0,0,0,0,0,0
CMK00267,2023-06-05,1950,Master,Married,,0,0,41,401.97,63.41,154.18,29.92,32.28,58.01,5,4,4,7,0,0,0,0,0,0,0
CMK00268,2022-08-23,1998,Master,Divorced,64400.0,1,1,78,347.92,39.65,250.99,70.76,49.02,64.18,3,2,7,3,0,0,1,0,0,0,0
CMK00269,2023-05-20,1996,Master,Single,108800.0,1,0,91,629.32,70.95,319.55,70.52,42.42,67.06,3,3,0,6,0,1,0,1,0,0,1
CMK00270,2023-04-06,1979,PhD,Single,42700.0,0,1,30,193.98,31.82,95.37,37.86,38.67,67.94,3,6,5,5,0,0,0,0,0,0,0
CMK00271,2023-06-02,1975,Graduation,Married,,1,0,28,349.02,41.05,372.07,56.81,41.6,57.51,4,2,8,1,0,1,0,0,0,0,0
CMK00272,2024-02-02,1998,Graduation,Single,60400.0,0,1,83,204.06,29.88,281.19,34.43,29.14,45.29,2,3,3,2,0,0,0,0,0,0,0
CMK00273,2022-12-25,1951,PhD,Single,25400.0,1,0,14,263.01,15.36,124.59,13.58,17.86,22.53,5,1,6,4,0,0,0,1,0,0,0
CMK00274,2023-11-10,1959,Graduation,Together,128200.0,0,0,58,796.15,63.44,422.02,69.47,60.64,51.21,5,2,6,1,0,0,0,0,0,0,0
CMK00275,2023-05-12,1983,Graduation,Married,69600.0,0,1,95,271.05,45.68,169.73,54.65,46.42,68.19,1,3,7,2,0,0,0,0,1,0,0
CMK00276,2024-06-06,1987,PhD,Divorced,40400.0,1,0,76,167.71,36.63,189.41,9.7,11.5,41.31,5,3,8,4,1,0,0,0,1,0,0
CMK00277,2024-05-30,1956,PhD,Widow,45300.0,1,0,99,370.86,53.47,260.28,106.15,46.34,59.8,0,2,7,2,0,0,0,0,0,0,0
CMK00278,2022-08-24,1972,Basic,Single,54100.0,1,0,60,169.81,54.85,250.76,58.81,19.88,46.56,5,1,5,10,0,0,0,0,1,0,0
CMK00279,2023-02-12,1984,Master,Married,22800.0,0,0,25,367.35,39.46,241.7,35.31,48.76,24.81,2,2,1,1,0,0,0,0,0,0,0
CMK00280,2023-04-28,1992,Graduation,Together,79000.0,2,1,99,483.76,27.16,227.85,71.83,60.22,44.5,4,2,9,5,0,0,0,0,0,0,0
CMK00281,2024-04-04,1994,Graduation,Divorced,47200.0,0,1,8,269.4,55.37,221.59,16.6,25.46,43.13,3,1,5,10,1,0,0,1,0,0,1
CMK00282,2022-12-16,1960,Graduation,Together,54000.0,0,2,59,472.55,26.7,207.75,84.55,40.09,48.93,1,8,8,7,0,0,0,0,0,0,0
CMK00283,2023-07-26,1953,Master,Divorced,40000.0,0,0,6,538.0,76.11,233.99,48.05,58.13,58.08,6,4,9,6,0,1,1,0,1,0,1
CMK00284,2023-05-08,1989,Master,Married,59700.0,0,0,37,506.05,52.74,294.61,37.72,54.13,37.75,3,1,15,8,0,0,1,0,0,0,0
CMK00285,2023-02-14,1951,Graduation,Married,71500.0,2,1,75,383.65,62.44,314.84,81.84,44.25,137.92,3,5,10,8,0,1,1,0,1,0,0
CMK00286,2024-09-03,1974,Graduation,Married,38000.0,0,0,66,374.97,41.48,201.76,32.2,50.36,37.18,1,4,6,3,0,0,0,0,0,0,0
CMK00287,2024-03-02,1961,Graduation,Single,56900.0,0,1,76,314.27,49.1,143.87,48.82,47.15,49.52,3,5,11,3,0,0,0,1,1,0,0
CMK00288,2023-01-24,1955,Graduation,Married,30000.0,0,0,99,247.04,27.16,89.41,18.22,50.73,29.52,4,4,6,5,0,0,0,0,1,0,0
CMK00289,2023-06-27,1976,Graduation,Together,32500.0,1,0,16,472.07,26.61,272.64,48.58,28.93,36.81,7,2,4,9,1,0,0,0,0,0,0
CMK00290,2023-11-05,1999,Graduation,Divorced,42800.0,0,1,76,368.36,48.7,212.38,69.47,38.48,56.54,9,0,6,6,0,0,0,1,0,0,0
CMK00291,2023-01-06,1988,Master,Married,34800.0,0,1,20,334.69,46.9,194.32,38.83,48.43,60.69,12,2,6,8,1,0,0,1,0,0,0
CMK00292,2023-05-25,1979,Graduation,Together,45500.0,1,0,40,140.49,24.47,189.61,44.29,8.43,26.16,7,3,6,3,0,0,0,1,1,0,0
CMK00293,2023-09-16,1990,Graduation,Single,30700.0,0,0,70,172.84,46.03,221.09,30.73,25.4,35.49,5,2,6,3,0,0,0,1,0,0,0
CMK00294,2024-04-22,1962,Basic,Widow,21600.0,0,0,32,232.87,44.88,121.52,28.93,24.43,52.21,6,2,5,6,0,0,0,0,0,0,0
CMK00295,2022-11-20,1986,Graduation,Divorced,111700.0,1,0,77,516.71,50.16,219.52,86.17,42.1,61.77,1,6,7,2,1,0,0,0,0,0,0
CMK00296,2022-12-05,1980,Graduation,Together,19200.0,0,1,84,260.73,24.52,127.67,33.17,17.28,21.03,8,2,5,2,1,1,0,1,0,0,1
CMK00297,2023-12-21,1988,Graduation,Together,46200.0,1,2,65,544.42,51.84,250.64,65.63,21.91,55.22,2,4,3,5,1,0,0,0,0,0,0
CMK00298,2022-07-21,1983,Graduation,Together,19700.0,2,1,99,88.94,0.0,113.34,16.45,16.31,18.91,2,1,9,5,0,0,0,0,0,0,0
CMK00299,2024-08-16,1978,Basic,Single,31100.0,2,0,94,339.77,54.88,167.59,44.48,32.57,35.06,3,2,6,8,0,0,0,0,0,0,0
CMK00300,2022-07-31,1978,Graduation,Married,90900.0,1,0,64,418.56,54.66,206.13,55.84,54.93,69.16,2,2,4,10,0,0,0,0,0,0,0
CMK00301,2022-07-25,1995,Graduation,Single,14600.0,1,1,43,192.59,44.28,110.08,23.59,31.26,30.1,6,2,4,7,0,0,0,1,0,0,0
CMK00302,2023-03-19,1985,Master,Married,53000.0,0,0,99,309.77,22.43,301.33,76.31,47.01,107.44,3,6,7,3,0,0,0,1,0,0,0
CMK00303,2024-05-15,1957,Master,Married,14800.0,1,0,88,148.13,20.17,82.42,9.85,10.64,27.68,0,1,3,3,0,0,0,0,0,0,0
CMK00304,2023-06-24,1967,Master,Married,42900.0,2,1,46,444.54,36.39,134.12,65.03,35.81,69.28,2,6,4,5,0,0,0,1,0,0,0
CMK00305,2023-02-26,1958,Graduation,Married,41400.0,0,0,66,202.13,29.05,144.72,38.59,34.73,42.38,2,1,4,9,0,0,0,0,0,0,0
CMK00306,2024-04-10,1995,Graduation,Together,27200.0,0,1,44,179.37,63.32,214.19,19.24,22.44,72.54,3,1,9,4,0,0,0,0,0,0,0
CMK00307,2023-12-31,1964,Graduation,Married,34100.0,0,1,72,198.31,43.01,144.18,31.21,18.0,27.09,4,1,4,12,0,0,0,0,0,0,0
CMK00308,2023-01-18,1986,PhD,Together,81200.0,0,0,66,453.9,58.71,300.46,58.52,57.16,64.53,2,3,5,3,0,0,0,0,0,0,0
CMK00309,2024-04-26,1996,Master,Married,27000.0,1,0,56,303.29,40.4,229.52,39.09,36.24,35.81,1,6,4,6,0,1,0,0,1,0,0
CMK00310,2024-04-16,1952,Graduation,Together,50200.0,0,0,0,302.25,46.93,204.79,43.21,18.69,46.87,8,2,3,9,0,0,0,1,0,0,1
CMK00311,2022-07-28,1989,Basic,Single,34100.0,0,0,84,338.38,32.43,159.35,35.31,30.93,39.56,2,2,3,5,0,0,1,0,0,0,0
CMK00312,2024-08-20,1981,Master,Together,41800.0,0,0,19,249.21,38.36,198.9,31.23,33.61,49.96,2,5,6,14,1,1,0,1,0,0,1
CMK00313,2024-02-16,1998,Graduation,Single,19200.0,1,2,52,296.56,27.08,160.39,32.86,37.51,35.77,7,4,4,6,1,1,0,1,0,0,1
CMK00314,2024-04-23,1963,PhD,Married,32100.0,2,1,35,188.68,48.94,124.18,36.94,12.65,37.34,1,1,5,5,0,0,0,0,0,0,0
CMK00315,2023-05-25,1963,PhD,Single,31800.0,0,0,23,210.95,64.99,192.59,35.21,18.17,34.03,6,1,2,8,0,1,0,0,0,0,1
CMK00316,2023-10-02,1971,Graduation,Together,51300.0,0,1,21,271.27,21.2,128.8,66.9,22.9,78.11,3,4,1,9,0,0,1,1,0,0,0
CMK00317,2023-03-27,1996,Graduation,Single,101300.0,1,0,86,515.57,91.28,375.56,85.51,69.73,107.18,3,8,7,6,0,1,1,0,0,0,1
CMK00318,2022-10-27,1978,Graduation,Married,27000.0,1,0,39,234.37,32.26,148.22,73.16,25.71,44.97,5,1,3,3,0,1,0,0,0,0,0
CMK00319,2023-03-18,1955,Graduation,Married,80900.0,1,0,26,889.19,73.03,317.79,19.79,54.08,153.91,8,8,8,8,0,1,1,1,0,0,1
CMK00320,2023-09-22,1972,Graduation,Together,31500.0,2,0,90,282.34,39.35,139.53,17.13,31.57,36.0,5,4,4,1,0,1,0,1,0,0,0
CMK00321,2023-09-20,1998,Graduation,Married,33400.0,0,1,46,175.31,18.0,159.64,53.47,16.33,24.99,2,2,3,1,0,0,0,0,0,0,0
CMK00322,2023-11-29,1979,Basic,Married,51800.0,2,0,21,480.57,47.65,267.39,52.93,40.18,43.1,3,3,6,3,1,0,0,0,0,0,0
CMK00323,2022-12-16,1954,Master,Divorced,43200.0,1,0,99,449.56,66.47,274.55,28.99,32.02,48.65,3,2,3,2,0,0,0,0,0,0,0
CMK00324,2023-01-06,1982,Graduation,Single,53200.0,1,1,74,240.32,65.79,329.87,69.68,33.08,95.13,0,6,4,4,0,0,0,0,0,0,0
CMK00325,2023-08-06,1956,Graduation,Single,66200.0,0,0,79,611.57,77.06,369.01,61.46,55.03,105.47,5,2,5,4,0,0,0,0,0,0,0
CMK00326,2022-07-22,1980,Graduation,Married,35500.0,0,0,27,310.96,31.1,141.89,31.72,21.52,24.83,2,3,5,7,0,0,0,0,0,0,0
CMK00327,2024-01-27,1991,Graduation,Single,52700.0,2,1,94,508.46,82.03,327.52,56.25,42.17,96.35,2,8,6,2,0,0,0,0,0,0,0
CMK00328,2024-05-25,1992,Master,Single,54500.0,0,1,89,568.12,25.52,222.16,30.8,53.11,40.88,9,4,6,4,0,1,1,0,1,0,0
CMK00329,2022-11-30,1950,Basic,Single,9900.0,0,0,35,117.27,11.2,66.43,13.34,3.43,25.1,4,0,1,7,0,0,1,0,0,0,0
CMK00330,2023-09-07,1963,Graduation,Widow,21400.0,0,0,31,235.31,22.21,200.02,22.47,24.54,17.11,1,1,5,5,0,0,0,0,0,0,0
CMK00331,2024-09-18,1994,Master,Together,46100.0,1,1,5,240.49,31.14,140.29,23.78,32.44,46.3,5,2,5,5,0,0,0,0,0,0,0
CMK00332,2023-11-20,1953,Graduation,Married,37200.0,2,1,97,415.2,14.0,482.02,62.63,30.08,48.87,4,6,3,1,0,0,0,1,0,0,0
CMK00333,2024-02-13,1999,Master,Together,61900.0,1,1,76,488.47,38.76,283.33,35.39,38.37,59.9,5,3,7,6,0,1,0,0,1,0,0
CMK00334,2023-01-05,1958,Graduation,Single,40200.0,0,1,31,349.91,32.35,167.92,23.39,35.08,50.15,2,3,5,8,1,0,0,0,1,0,0
CMK00335,2022-11-16,1971,Graduation,Married,63800.0,1,1,74,460.9,70.9,356.94,109.84,63.72,33.46,3,4,7,4,0,0,0,0,0,0,0
CMK00336,2022-11-22,1963,PhD,Divorced,36300.0,2,1,30,266.1,22.34,247.92,30.26,10.94,41.74,10,2,3,9,1,0,1,0,1,0,1
CMK00337,2022-10-18,1961,Graduation,Single,48300.0,1,1,26,295.38,31.94,257.52,32.76,34.7,27.67,1,2,9,3,0,0,0,0,0,0,0
CMK00338,2022-08-02,1955,Master,Single,61500.0,2,0,81,343.95,35.17,365.55,76.81,39.48,45.3,2,5,4,4,0,0,0,0,0,0,0
CMK00339,2024-02-07,1994,Basic,Married,19500.0,1,0,18,290.53,37.64,84.79,34.48,23.32,32.14,2,5,7,3,0,0,0,0,0,0,0
CMK00340,2023-07-08,1992,Graduation,Widow,85300.0,0,1,40,533.45,56.74,393.92,82.08,43.5,98.32,5,8,5,4,1,0,0,0,0,0,0
CMK00341,2022-11-03,1960,Graduation,Divorced,65900.0,0,0,82,564.0,54.8,321.65,42.43,37.45,82.25,2,0,7,4,0,0,0,0,0,0,0
CMK00342,2023-10-12,1996,Graduation,Married,26500.0,1,0,71,341.66,32.45,218.2,46.79,15.8,46.83,2,1,6,3,0,0,1,0,0,0,0
