event_id,ts,machine_id,sensor,value,severity
444,2024-06-01 02:41:01.115357302,M009,pressure,6.66,info
445,2024-06-01 02:42:14.856912090,M014,vibration,2.39,info
446,2024-06-01 02:42:14.914352501,M007,current,28.9,info
447,2024-06-01 02:42:16.565028567,M016,temp,58.0,info
448,2024-06-01 02:42:48.136317342,M007,vibration,2.7,info
449,2024-06-01 02:43:23.788058226,M024,vibration,0.57,warning
450,2024-06-01 02:43:28.657625574,M008,vibration,2.99,info
451,2024-06-01 02:43:28.745590873,M008,temp,63.23,info
452,2024-06-01 02:43:39.204040065,M024,current,28.82,info
453,2024-06-01 02:43:46.133998619,M008,temp,72.79,info
454,2024-06-01 02:43:51.423553905,M021,current,30.42,info
455,2024-06-01 02:43:57.915131208,M012,pressure,5.77,info
456,2024-06-01 02:44:16.837459650,M022,current,31.44,info
457,2024-06-01 02:44:45.127929833,M024,pressure,5.42,info
458,2024-06-01 02:44:45.617496734,M004,current,25.41,info
459,2024-06-01 02:44:55.922907374,M001,pressure,6.68,info
460,2024-06-01 02:45:04.415253250,M006,vibration,2.57,info
461,2024-06-01 02:45:25.947833484,M007,temp,51.47,warning
462,2024-06-01 02:46:00.171758751,M016,temp,70.23,info
463,2024-06-01 02:46:01.108637509,M009,current,21.6,warning
464,2024-06-01 02:46:10.841113896,M023,temp,62.99,info
465,2024-06-01 02:47:12.499930482,M018,pressure,8.98,critical
466,2024-06-01 02:47:13.178286836,M019,temp,65.88,info
467,2024-06-01 02:47:19.757090128,M016,pressure,8.25,critical
468,2024-06-01 02:47:36.442084690,M001,pressure,6.17,info
469,2024-06-01 02:48:25.003480506,M020,pressure,6.55,info
470,2024-06-01 02:48:29.344067247,M011,pressure,6.16,info
471,2024-06-01 02:48:57.110158654,M017,vibration,0.94,warning
472,2024-06-01 02:49:23.270233623,M021,pressure,4.97,info
473,2024-06-01 02:49:28.089655989,M018,vibration,0.92,warning
474,2024-06-01 02:49:55.910514665,M015,vibration,3.32,info
475,2024-06-01 02:50:44.666012431,M001,temp,69.48,info
476,2024-06-01 02:50:54.357460584,M001,vibration,2.6,info
477,2024-06-01 02:52:49.999657760,M021,vibration,0.7,warning
478,2024-06-01 02:52:54.658982595,M006,vibration,2.49,info
479,2024-06-01 02:54:09.755022333,M001,temp,60.45,info
480,2024-06-01 02:54:15.720888795,M014,vibration,3.03,info
481,2024-06-01 02:55:07.126169532,M005,vibration,1.7,info
482,2024-06-01 02:55:38.660482518,M017,current,31.45,info
483,2024-06-01 02:55:44.030119565,M024,vibration,2.04,info
484,2024-06-01 02:56:34.338590930,M007,temp,58.77,info
485,2024-06-01 02:56:43.912428749,M002,temp,64.64,info
486,2024-06-01 02:56:56.183914041,M006,temp,60.85,info
487,2024-06-01 02:57:37.855901507,M001,vibration,2.2,info
488,2024-06-01 02:58:12.669347031,M003,vibration,1.82,info
489,2024-06-01 02:58:47.413100011,M023,temp,60.54,info
490,2024-06-01 02:59:01.421631948,M022,pressure,4.73,warning
491,2024-06-01 02:59:37.264932314,M002,current,27.6,info
492,2024-06-01 02:59:43.596574884,M022,current,34.03,info
493,2024-06-01 03:00:01.946496839,M020,vibration,2.98,info
494,2024-06-01 03:00:02.939938684,M012,vibration,2.16,info
495,2024-06-01 03:00:13.367645623,M003,vibration,2.68,info
496,2024-06-01 03:00:35.001405178,M004,temp,65.27,info
497,2024-06-01 03:01:45.233240145,M011,temp,66.49,info
498,2024-06-01 03:01:46.890601652,M002,current,25.87,info
499,2024-06-01 03:02:02.890254963,M002,pressure,6.51,info
500,2024-06-01 03:02:21.311379583,M003,vibration,3.1,info
501,2024-06-01 03:02:31.041595368,M019,vibration,2.79,info
502,2024-06-01 03:02:36.840648951,M014,vibration,1.12,info
503,2024-06-01 03:02:49.871251178,M002,vibration,4.11,warning
504,2024-06-01 03:02:53.577137696,M018,current,30.26,info
505,2024-06-01 03:02:56.820961433,M005,current,25.74,info
506,2024-06-01 03:03:07.859415362,M023,temp,62.84,info
507,2024-06-01 03:03:19.325116169,M022,vibration,4.36,warning
508,2024-06-01 03:04:06.932244167,M013,temp,51.61,warning
509,2024-06-01 03:04:09.878077425,M017,vibration,3.85,info
510,2024-06-01 03:05:02.394004735,M017,pressure,7.2,warning
511,2024-06-01 03:05:10.039953793,M001,current,14.31,critical
512,2024-06-01 03:05:21.451802474,M005,current,24.71,info
513,2024-06-01 03:05:27.014728929,M020,temp,67.14,info
514,2024-06-01 03:05:53.733069483,M023,temp,67.72,info
515,2024-06-01 03:05:55.687756177,M024,vibration,1.51,info
516,2024-06-01 03:05:57.212757672,M023,vibration,3.16,info
517,2024-06-01 03:06:08.168057601,M008,vibration,2.41,info
518,2024-06-01 03:06:41.132836756,M016,pressure,6.68,info
519,2024-06-01 03:06:47.071140505,M023,temp,65.18,info
520,2024-06-01 03:06:51.726606582,M019,current,37.87,warning
521,2024-06-01 03:07:54.418661280,M005,vibration,1.15,info
522,2024-06-01 03:08:14.483425054,M012,current,31.93,info
523,2024-06-01 03:09:03.345947407,M014,current,35.03,info
524,2024-06-01 03:09:05.284824867,M008,temp,68.25,info
525,2024-06-01 03:09:14.205641722,M022,pressure,6.33,info
526,2024-06-01 03:09:28.948131544,M005,vibration,1.13,info
527,2024-06-01 03:09:56.268222271,M006,current,28.49,info
528,2024-06-01 03:10:40.758837854,M001,pressure,5.04,info
529,2024-06-01 03:10:54.102889486,M006,pressure,7.69,warning
530,2024-06-01 03:11:00.793720713,M003,vibration,2.31,info
531,2024-06-01 03:11:12.184274646,M009,pressure,5.15,info
532,2024-06-01 03:11:34.578223727,M020,temp,59.57,info
533,2024-06-01 03:12:08.454044837,M024,temp,53.96,info
534,2024-06-01 03:12:50.887153091,M008,vibration,2.37,info
535,2024-06-01 03:12:57.639114181,M024,pressure,6.52,info
536,2024-06-01 03:12:58.842472700,M009,temp,56.46,info
537,2024-06-01 03:13:14.451951223,M009,temp,45.23,warning
538,2024-06-01 03:13:58.150260819,M020,temp,61.94,info
539,2024-06-01 03:13:59.235140188,M011,temp,68.85,info
540,2024-06-01 03:14:11.711035027,M003,temp,80.38,warning
541,2024-06-01 03:14:12.430351947,M012,vibration,-0.84,critical
542,2024-06-01 03:14:34.130111512,M006,temp,63.86,info
543,2024-06-01 03:14:51.886365878,M012,temp,74.3,info
544,2024-06-01 03:15:00.237789641,M008,temp,79.29,warning
545,2024-06-01 03:15:06.646854351,M007,current,35.0,info
546,2024-06-01 03:15:16.364722068,M007,temp,72.17,info
547,2024-06-01 03:15:35.748045782,M019,current,20.66,warning
548,2024-06-01 03:16:09.490702036,M024,vibration,0.22,warning
549,2024-06-01 03:16:20.422318244,M007,pressure,5.37,info
550,2024-06-01 03:16:28.584840478,M016,vibration,3.08,info
551,2024-06-01 03:16:31.952539461,M019,temp,66.04,info
552,2024-06-01 03:16:56.518608474,M005,temp,74.14,info
553,2024-06-01 03:17:29.461720365,M020,temp,58.97,info
554,2024-06-01 03:17:57.542088882,M008,temp,73.94,info
555,2024-06-01 03:17:59.540834788,M018,temp,64.99,info
556,2024-06-01 03:17:59.941731533,M022,temp,79.12,warning
557,2024-06-01 03:18:31.519706619,M002,vibration,1.96,info
558,2024-06-01 03:18:44.262037040,M008,temp,55.75,info
559,2024-06-01 03:18:49.608650616,M013,vibration,1.66,info
560,2024-06-01 03:18:51.015578936,M023,temp,67.0,info
561,2024-06-01 03:19:10.679870102,M024,pressure,6.38,info
562,2024-06-01 03:20:20.480824390,M010,temp,71.02,info
563,2024-06-01 03:20:38.448190407,M010,vibration,2.51,info
564,2024-06-01 03:20:43.568537391,M016,pressure,6.72,info
565,2024-06-01 03:20:56.914139802,M006,pressure,4.77,warning
566,2024-06-01 03:21:18.923347197,M005,vibration,1.43,info
567,2024-06-01 03:21:48.356432225,M021,vibration,3.86,info
568,2024-06-01 03:22:07.715022653,M006,current,27.0,info
569,2024-06-01 03:22:21.114349229,M024,current,33.32,info
570,2024-06-01 03:22:37.564178988,M009,pressure,5.41,info
571,2024-06-01 03:22:52.288893534,M014,temp,50.25,warning
572,2024-06-01 03:23:20.931018264,M002,temp,79.48,warning
573,2024-06-01 03:23:22.439423324,M003,temp,77.19,warning
574,2024-06-01 03:23:26.867182061,M001,current,29.23,info
575,2024-06-01 03:24:35.646942458,M016,vibration,0.72,warning
576,2024-06-01 03:26:26.153019535,M015,current,37.52,warning
577,2024-06-01 03:26:32.090557380,M005,vibration,0.58,warning
578,2024-06-01 03:26:33.161990963,M022,current,30.35,info
579,2024-06-01 03:27:07.545849969,M004,temp,62.45,info
580,2024-06-01 03:27:09.388374937,M009,pressure,5.12,info
581,2024-06-01 03:27:21.798624090,M023,current,23.28,info
582,2024-06-01 03:27:58.058775718,M020,pressure,6.52,info
583,2024-06-01 03:28:23.600639203,M021,pressure,4.52,warning
584,2024-06-01 03:28:28.434950894,M009,current,25.76,info
585,2024-06-01 03:28:39.942282231,M001,pressure,6.02,info
586,2024-06-01 03:30:27.240595114,M023,vibration,0.17,warning
587,2024-06-01 03:30:54.476310581,M003,temp,56.18,info
588,2024-06-01 03:31:32.529200305,M001,temp,57.86,info
589,2024-06-01 03:31:58.529252794,M018,pressure,5.31,info
590,2024-06-01 03:31:58.663562015,M011,temp,79.63,warning
591,2024-06-01 03:32:19.884935005,M008,pressure,3.98,critical
592,2024-06-01 03:32:23.317247162,M020,vibration,3.3,info
593,2024-06-01 03:33:17.425522346,M022,temp,64.05,info
594,2024-06-01 03:33:32.114721624,M015,temp,68.58,info
595,2024-06-01 03:34:00.238429782,M005,temp,72.77,info
596,2024-06-01 03:34:02.454362382,M018,temp,71.61,info
597,2024-06-01 03:35:03.001081663,M018,vibration,-0.06,critical
598,2024-06-01 03:35:09.459700122,M018,pressure,5.36,info
599,2024-06-01 03:36:04.383848101,M007,current,29.8,info
600,2024-06-01 03:36:07.816206932,M001,pressure,4.68,warning
601,2024-06-01 03:36:14.479165146,M010,pressure,5.22,info
602,2024-06-01 03:36:18.699549584,M015,pressure,6.07,info
603,2024-06-01 03:36:37.929555750,M011,pressure,4.97,info
604,2024-06-01 03:36:48.459122136,M010,pressure,4.53,warning
605,2024-06-01 03:36:52.556641751,M007,pressure,6.37,info
606,2024-06-01 03:36:56.885726134,M015,vibration,1.33,info
607,2024-06-01 03:37:27.564036941,M004,vibration,3.61,info
608,2024-06-01 03:37:30.349786080,M016,temp,68.88,info
609,2024-06-01 03:37:47.672041566,M004,pressure,5.18,info
610,2024-06-01 03:38:02.313104675,M002,vibration,3.13,info
611,2024-06-01 03:38:03.256586692,M007,temp,71.81,info
612,2024-06-01 03:38:37.031310812,M017,current,30.01,info
613,2024-06-01 03:38:37.137166792,M011,pressure,6.41,info
614,2024-06-01 03:38:45.095515074,M008,temp,53.27,info
615,2024-06-01 03:38:52.710393735,M002,vibration,2.89,info
616,2024-06-01 03:39:00.670598351,M002,temp,66.85,info
617,2024-06-01 03:39:29.380090037,M022,vibration,3.95,info
618,2024-06-01 03:40:04.174588089,M015,temp,67.52,info
619,2024-06-01 03:40:16.551672141,M016,vibration,1.44,info
620,2024-06-01 03:40:39.793065999,M005,pressure,5.98,info
621,2024-06-01 03:40:41.870352641,M007,vibration,1.67,info
622,2024-06-01 03:40:45.141117567,M014,temp,63.35,info
623,2024-06-01 03:41:08.590802921,M012,vibration,2.15,info
624,2024-06-01 03:41:25.824814899,M010,temp,62.0,info
625,2024-06-01 03:41:57.721016245,M017,current,34.03,info
626,2024-06-01 03:41:58.847909477,M007,temp,68.82,info
627,2024-06-01 03:41:59.869268047,M010,vibration,2.87,info
628,2024-06-01 03:42:05.056231892,M023,temp,67.25,info
629,2024-06-01 03:42:34.315962273,M017,vibration,2.87,info
630,2024-06-01 03:43:05.935181313,M023,vibration,3.07,info
631,2024-06-01 03:43:26.023753049,M022,vibration,3.81,info
632,2024-06-01 03:43:32.348614551,M018,vibration,2.14,info
633,2024-06-01 03:44:02.003875216,M024,current,30.39,info
634,2024-06-01 03:44:34.682363701,M013,current,28.58,info
635,2024-06-01 03:44:48.541221042,M006,pressure,5.63,info
636,2024-06-01 03:44:55.590906771,M005,vibration,4.29,warning
637,2024-06-01 03:45:51.217551331,M014,vibration,3.64,info
638,2024-06-01 03:46:06.147528843,M015,pressure,5.82,info
639,2024-06-01 03:46:38.101049059,M003,temp,59.81,info
640,2024-06-01 03:46:57.610418701,M005,vibration,1.0,info
641,2024-06-01 03:47:08.255002343,M009,pressure,4.07,warning
642,2024-06-01 03:47:13.101859975,M023,vibration,2.24,info
643,2024-06-01 03:47:42.672160449,M016,pressure,6.31,info
644,2024-06-01 03:47:48.204147976,M011,current,35.06,info
645,2024-06-01 03:48:09.195992168,M003,vibration,1.58,info
646,2024-06-01 03:48:17.710255379,M002,vibration,2.34,info
647,2024-06-01 03:48:41.971534808,M012,pressure,5.79,info
648,2024-06-01 03:48:46.240944541,M012,pressure,6.69,info
649,2024-06-01 03:49:23.950677616,M019,pressure,4.99,info
650,2024-06-01 03:49:49.384370374,M016,pressure,5.82,info
651,2024-06-01 03:50:13.281508243,M004,vibration,2.4,info
652,2024-06-01 03:50:32.972135946,M013,pressure,4.63,warning
653,2024-06-01 03:50:44.861229893,M011,temp,74.68,info
654,2024-06-01 03:50:54.154353507,M015,pressure,4.28,warning
655,2024-06-01 03:52:11.145816267,M012,vibration,1.43,info
656,2024-06-01 03:52:27.140774409,M011,temp,54.07,info
657,2024-06-01 03:53:13.503758397,M024,current,26.51,info
658,2024-06-01 03:53:20.267233304,M018,current,32.25,info
659,2024-06-01 03:53:33.314487344,M003,current,29.93,info
660,2024-06-01 03:53:44.712028473,M005,current,30.64,info
661,2024-06-01 03:53:49.148827922,M007,temp,57.52,info
662,2024-06-01 03:54:07.622008158,M018,current,33.05,info
663,2024-06-01 03:54:28.787713329,M016,vibration,2.13,info
664,2024-06-01 03:55:06.626002999,M007,current,21.48,warning
665,2024-06-01 03:55:09.760262965,M018,current,25.69,info
666,2024-06-01 03:55:14.577029002,M023,vibration,4.53,warning
667,2024-06-01 03:55:14.620481974,M024,vibration,0.96,warning
668,2024-06-01 03:55:22.728083005,M016,current,26.7,info
669,2024-06-01 03:55:23.529070751,M007,temp,69.73,info
670,2024-06-01 03:55:26.082643123,M021,current,27.33,info
671,2024-06-01 03:55:34.855045377,M024,current,32.45,info
672,2024-06-01 03:55:45.422174260,M006,temp,72.66,info
673,2024-06-01 03:55:55.125884678,M019,temp,69.71,info
674,2024-06-01 03:56:01.768170530,M020,vibration,2.04,info
675,2024-06-01 03:56:29.078183170,M006,current,22.36,warning
676,2024-06-01 03:56:44.595351090,M005,current,32.33,info
677,2024-06-01 03:57:26.032792652,M002,vibration,1.03,info
678,2024-06-01 03:57:27.445519969,M023,vibration,1.67,info
679,2024-06-01 03:57:53.418008559,M007,vibration,2.37,info
680,2024-06-01 03:58:13.904464335,M018,current,29.58,info
681,2024-06-01 03:58:24.446311846,M006,vibration,1.58,info
682,2024-06-01 03:58:24.718544193,M022,temp,72.93,info
683,2024-06-01 03:59:00.480887292,M012,pressure,7.26,warning
684,2024-06-01 03:59:12.138457686,M021,temp,73.87,info
685,2024-06-01 03:59:38.697021269,M019,pressure,4.96,info
686,2024-06-01 03:59:39.477189801,M007,vibration,4.25,warning
687,2024-06-01 03:59:41.406537086,M018,temp,63.84,info
688,2024-06-01 04:00:40.728494891,M011,pressure,5.59,info
689,2024-06-01 04:01:35.146146253,M018,vibration,1.88,info
690,2024-06-01 04:02:12.153309368,M009,temp,71.01,info
691,2024-06-01 04:02:54.531792367,M004,pressure,3.78,critical
692,2024-06-01 04:02:57.046783084,M008,pressure,6.73,info
693,2024-06-01 04:03:32.705886992,M009,current,28.6,info
694,2024-06-01 04:03:36.860344678,M020,current,30.81,info
695,2024-06-01 04:04:51.427839635,M019,pressure,5.73,info
696,2024-06-01 04:04:54.450752435,M001,vibration,2.94,info
697,2024-06-01 04:05:07.880504270,M002,vibration,0.69,warning
698,2024-06-01 04:05:29.098518010,M005,current,24.33,info
699,2024-06-01 04:05:39.411320702,M019,current,26.72,info
700,2024-06-01 04:06:02.188123127,M019,temp,56.46,info
701,2024-06-01 04:06:08.785516864,M016,vibration,1.51,info
702,2024-06-01 04:06:52.614414031,M022,current,30.59,info
703,2024-06-01 04:06:56.422575747,M007,vibration,2.49,info
704,2024-06-01 04:07:07.770588811,M023,temp,70.69,info
705,2024-06-01 04:07:12.578361363,M021,pressure,7.11,info
706,2024-06-01 04:07:52.409420288,M018,current,30.44,info
707,2024-06-01 04:07:53.155113233,M015,temp,59.22,info
708,2024-06-01 04:08:21.195160726,M005,current,28.91,info
709,2024-06-01 04:08:36.826979398,M004,current,39.64,warning
710,2024-06-01 04:09:07.352867719,M009,vibration,3.0,info
711,2024-06-01 04:09:08.190820875,M013,pressure,7.2,warning
712,2024-06-01 04:09:14.777076312,M008,pressure,5.7,info
713,2024-06-01 04:09:35.377873455,M020,pressure,5.58,info
714,2024-06-01 04:09:52.590960815,M020,temp,57.23,info
715,2024-06-01 04:10:55.029403104,M010,temp,81.29,warning
716,2024-06-01 04:11:01.518952692,M019,temp,68.24,info
717,2024-06-01 04:11:22.460924665,M002,temp,52.64,warning
718,2024-06-01 04:12:49.122187581,M021,pressure,6.39,info
719,2024-06-01 04:13:09.009634550,M010,temp,73.65,info
720,2024-06-01 04:13:16.321618998,M017,temp,67.82,info
721,2024-06-01 04:13:32.305251349,M009,temp,56.08,info
722,2024-06-01 04:13:41.995191285,M023,current,27.29,info
723,2024-06-01 04:13:47.443821287,M015,vibration,2.56,info
724,2024-06-01 04:13:51.094033482,M019,temp,55.72,info
725,2024-06-01 04:14:16.845549238,M013,vibration,2.54,info
726,2024-06-01 04:14:35.962345793,M005,vibration,2.22,info
727,2024-06-01 04:16:05.108697121,M016,vibration,3.34,info
728,2024-06-01 04:16:22.906042561,M020,temp,77.36,warning
729,2024-06-01 04:16:39.633965571,M010,pressure,5.34,info
730,2024-06-01 04:17:22.289250426,M020,temp,60.16,info
731,2024-06-01 04:17:24.256330702,M018,temp,68.37,info
732,2024-06-01 04:18:49.127648129,M023,temp,67.53,info
733,2024-06-01 04:20:14.436480107,M009,pressure,6.23,info
734,2024-06-01 04:20:16.945121861,M010,pressure,5.63,info
735,2024-06-01 04:20:34.357174060,M017,temp,67.0,info
736,2024-06-01 04:20:59.169116816,M011,vibration,2.17,info
737,2024-06-01 04:21:13.441383171,M004,pressure,7.03,info
738,2024-06-01 04:21:17.947177953,M003,temp,62.82,info
739,2024-06-01 04:21:38.483308483,M004,temp,64.91,info
740,2024-06-01 04:22:13.186364012,M022,vibration,1.3,info
741,2024-06-01 04:22:16.973411257,M015,pressure,5.14,info
742,2024-06-01 04:22:29.322146138,M019,temp,64.27,info
743,2024-06-01 04:23:09.508311662,M004,pressure,6.12,info
744,2024-06-01 04:23:10.823259767,M019,current,28.99,info
745,2024-06-01 04:23:39.910510604,M016,vibration,1.86,info
746,2024-06-01 04:23:49.830876803,M017,temp,68.89,info
747,2024-06-01 04:24:23.464236622,M004,pressure,6.37,info
748,2024-06-01 04:25:03.790624355,M005,pressure,6.86,info
749,2024-06-01 04:27:17.198456812,M024,temp,59.91,info
750,2024-06-01 04:27:48.064532283,M005,temp,66.03,info
751,2024-06-01 04:28:00.083622041,M010,pressure,5.75,info
752,2024-06-01 04:28:00.213743483,M016,current,32.95,info
753,2024-06-01 04:29:01.581401225,M016,temp,64.23,info
754,2024-06-01 04:29:28.821845413,M002,vibration,2.41,info
755,2024-06-01 04:29:51.509232462,M008,pressure,7.77,warning
756,2024-06-01 04:30:03.387805631,M019,pressure,7.48,warning
757,2024-06-01 04:30:11.450708007,M015,pressure,6.39,info
758,2024-06-01 04:30:45.393087518,M024,temp,72.09,info
759,2024-06-01 04:30:57.552508299,M024,vibration,3.17,info
760,2024-06-01 04:30:59.917210284,M011,vibration,2.83,info
761,2024-06-01 04:31:29.121377037,M002,pressure,6.64,info
762,2024-06-01 04:31:47.368110622,M021,vibration,2.44,info
763,2024-06-01 04:32:16.608070991,M017,vibration,2.15,info
764,2024-06-01 04:32:49.043488381,M018,current,31.24,info
765,2024-06-01 04:33:04.727305312,M016,current,26.81,info
766,2024-06-01 04:33:06.077095738,M009,temp,69.86,info
767,2024-06-01 04:33:08.991053211,M020,current,28.44,info
768,2024-06-01 04:33:23.961108795,M022,vibration,4.15,warning
769,2024-06-01 04:33:26.653262394,M023,vibration,2.23,info
770,2024-06-01 04:33:34.521045188,M003,vibration,4.13,warning
771,2024-06-01 04:33:37.681664777,M010,vibration,2.05,info
772,2024-06-01 04:34:30.657864847,M007,vibration,1.7,info
773,2024-06-01 04:34:33.039181979,M010,current,31.84,info
774,2024-06-01 04:35:01.268728181,M024,vibration,1.87,info
775,2024-06-01 04:35:02.027670607,M023,vibration,1.43,info
776,2024-06-01 04:35:41.119105527,M003,temp,71.91,info
777,2024-06-01 04:35:43.779119755,M024,pressure,5.18,info
778,2024-06-01 04:36:18.310262760,M019,pressure,6.44,info
779,2024-06-01 04:36:32.762677943,M018,temp,59.1,info
