machine_id,temp_bearing,temp_motor,temp_gearbox,oil_temp,temp_ambient,vibration_x,vibration_y,vibration_z,acoustic_db,rpm,spindle_speed,feed_rate,torque,power_kw,current_a,current_b,current_c,load_pct,pressure_in,pressure_out,coolant_flow,oil_level,voltage,humidity,condition
MX0129,62.7,64.71,55.72,56.47,25.67,0.68,0.74,1.26,69.5,1429.5,3913.0,190.77,99.52,54.51,18.92,16.89,15.66,47.85,66.5,57.05,26.33,77.35,415.07,44.73,Warning
MX0130,64.76,73.34,66.09,59.88,28.37,2.61,2.43,1.99,80.68,1844.52,6665.91,272.63,119.89,83.77,22.92,24.46,25.22,67.35,83.22,61.69,31.03,77.96,414.59,45.18,Warning
MX0131,52.99,54.8,51.19,49.5,27.98,1.54,0.92,0.95,72.09,914.75,2579.55,148.79,67.0,34.01,12.87,13.0,11.82,33.2,65.1,46.66,22.37,82.75,414.69,44.88,Normal
MX0132,66.14,65.72,58.42,53.01,27.93,1.57,1.27,1.02,69.55,1254.11,3834.28,174.21,97.8,39.63,14.8,16.3,14.66,47.88,68.9,50.71,21.54,81.99,414.89,45.32,Normal
MX0133,64.27,68.59,58.71,56.83,26.27,2.14,2.13,1.51,75.43,2045.01,7484.66,252.74,130.82,88.15,22.51,26.11,22.81,78.04,81.47,51.12,30.14,77.15,414.67,44.99,Normal
MX0134,61.48,65.38,56.62,52.3,25.63,1.34,1.54,1.43,72.49,1415.89,5056.68,230.29,110.37,62.47,15.27,18.61,16.74,52.94,71.73,52.07,23.27,81.63,415.01,45.24,Normal
MX0135,72.51,76.75,67.87,62.57,27.56,2.66,2.16,2.29,79.3,1959.67,6357.42,297.57,135.72,84.88,27.79,25.05,24.43,67.56,83.12,62.3,36.58,71.92,414.5,44.91,Warning
MX0136,72.64,75.56,66.49,59.8,27.97,2.43,1.94,1.62,79.02,1973.99,7326.47,262.76,131.03,84.36,24.89,26.38,23.15,68.67,90.6,59.18,38.91,81.39,414.87,44.98,Warning
MX0137,71.84,79.39,68.01,60.09,28.56,2.54,2.76,1.82,80.18,2376.77,8068.42,313.09,149.94,100.43,25.58,27.79,28.42,87.22,85.75,67.7,33.59,80.36,414.68,44.55,Warning
MX0138,67.89,74.6,60.54,64.17,28.09,2.42,2.07,2.11,75.69,2008.49,7102.64,275.35,134.69,85.55,26.69,28.39,24.77,73.5,85.34,65.71,33.27,85.0,415.22,44.9,Warning
MX0139,77.2,87.47,72.33,70.79,29.92,3.28,2.98,2.41,84.46,2470.01,9021.92,333.7,141.48,102.09,30.77,27.5,28.87,89.48,101.1,71.1,37.01,78.74,414.76,45.02,Warning
MX0140,65.23,68.78,61.08,54.8,26.91,2.71,2.31,1.9,81.1,1893.14,5684.53,263.09,119.44,71.24,23.37,24.08,18.91,63.65,75.95,60.52,28.02,78.24,415.31,45.02,Normal
MX0141,54.62,64.46,53.08,51.39,30.21,0.82,0.8,0.93,68.19,1495.0,4370.88,188.74,93.16,54.95,14.44,13.74,16.23,50.83,67.94,50.32,26.53,87.0,414.33,44.88,Normal
MX0142,77.28,82.89,73.97,63.45,27.78,2.85,3.07,2.56,86.28,1799.33,6363.16,254.39,137.75,78.09,23.91,23.31,22.67,54.06,91.48,62.84,28.94,75.68,415.14,44.83,Warning
MX0143,60.02,63.81,56.69,55.63,26.97,2.81,2.66,2.15,84.76,1796.62,5519.02,223.28,121.01,64.66,20.05,19.01,21.53,57.74,75.25,58.72,31.0,85.49,415.5,45.14,Normal
MX0144,66.43,66.26,64.47,56.8,27.84,2.25,2.2,1.88,76.66,1455.87,4583.52,202.47,108.68,63.72,18.28,15.99,18.45,46.61,75.63,58.53,27.2,81.76,414.68,44.86,Warning
MX0145,67.75,66.61,67.24,59.98,27.03,2.68,2.19,2.15,81.53,1730.62,5532.5,252.89,118.58,59.54,21.4,21.63,23.24,66.77,69.75,61.43,30.76,79.54,415.37,44.74,Normal
MX0146,52.22,56.76,50.99,48.03,24.71,1.2,1.33,0.77,70.01,1594.18,4857.54,204.23,112.65,61.15,16.25,17.13,16.19,60.68,66.01,50.6,23.55,86.65,415.07,44.99,Normal
MX0147,75.33,74.55,70.21,64.5,29.0,3.0,2.85,2.49,81.72,1904.64,6852.52,243.3,138.12,83.85,26.16,26.35,25.57,74.84,90.91,71.26,35.73,72.99,415.15,44.99,Failure
MX0148,68.47,76.09,62.07,56.01,32.36,1.62,1.26,1.38,72.89,1537.38,5660.75,216.98,112.14,65.94,17.89,20.85,21.23,53.39,69.6,53.0,25.51,81.92,415.06,44.95,Normal
MX0149,53.98,51.06,46.89,49.53,28.02,1.0,0.81,0.98,69.74,1026.04,2527.19,118.93,70.52,33.16,13.87,10.03,11.62,38.36,58.79,43.54,17.68,79.01,414.75,45.44,Normal
MX0150,56.4,62.06,57.16,53.49,25.67,1.84,1.73,1.55,72.01,1710.35,5384.26,237.47,112.55,72.76,22.16,19.02,21.41,64.41,70.49,59.54,24.69,88.21,414.56,44.81,Normal
MX0151,73.52,79.46,69.21,63.67,28.48,2.59,2.32,2.02,80.99,1772.93,6506.26,250.37,131.28,87.34,25.99,24.99,23.0,59.78,79.16,66.37,32.1,78.71,414.74,44.76,Warning
MX0152,69.79,71.14,67.79,61.48,27.86,1.99,1.66,1.61,78.06,2119.96,7546.78,298.57,151.53,89.71,27.73,28.16,25.52,74.53,90.9,62.45,36.33,78.88,415.39,45.17,Warning
MX0153,65.9,74.81,65.27,62.81,29.69,2.94,3.24,2.46,82.95,2124.13,7078.13,288.36,139.16,84.63,24.82,24.76,26.21,75.63,88.17,66.52,32.38,82.56,415.26,45.11,Normal
MX0154,66.49,62.55,57.68,58.2,27.6,2.73,2.6,2.05,82.09,1624.63,5804.65,255.36,101.57,79.72,19.93,20.58,21.17,59.24,84.07,59.55,29.03,79.13,415.55,44.9,Normal
MX0155,64.06,62.1,60.62,57.32,27.2,2.86,3.05,2.52,84.49,1751.01,5675.43,230.03,114.4,74.77,21.17,23.17,21.01,57.49,82.54,63.29,33.77,72.7,415.05,45.05,Warning
MX0156,71.71,72.76,66.11,61.08,27.31,2.65,2.02,1.84,79.22,2334.93,9285.57,334.62,158.09,113.89,29.93,30.7,28.58,88.16,92.18,68.61,31.04,79.36,415.21,44.69,Warning
MX0157,66.53,70.21,57.68,56.08,28.51,2.31,2.13,1.88,79.6,2042.87,7283.75,299.61,138.24,88.24,26.91,26.03,25.38,75.53,89.25,69.01,31.02,78.39,414.95,45.23,Warning
MX0158,83.6,87.17,78.68,67.79,28.37,3.35,2.84,2.57,85.96,2640.54,9398.6,349.14,174.04,117.98,33.69,34.76,33.12,100.2,96.95,70.89,37.06,74.62,414.92,45.01,Failure
MX0159,75.92,82.7,71.21,68.6,28.97,3.37,3.11,2.29,81.89,2524.93,9947.9,377.15,166.98,120.85,31.32,35.79,33.67,96.2,97.45,75.15,36.09,83.28,414.59,45.01,Failure
MX0160,66.8,73.65,66.61,59.49,29.12,2.03,2.06,1.72,79.98,1673.37,4663.89,165.8,120.05,69.82,20.38,19.23,15.83,50.92,81.21,54.84,30.52,76.25,415.46,44.75,Normal
MX0161,81.18,83.15,74.67,69.29,28.38,3.97,3.77,3.26,89.05,2265.16,7442.98,310.56,159.92,98.72,27.58,30.62,29.49,86.04,96.81,76.65,41.22,71.47,414.68,45.41,Failure
MX0162,69.87,75.01,68.56,63.53,28.17,2.38,2.43,1.98,79.62,1985.34,6290.47,255.05,132.06,79.14,23.05,25.22,25.57,66.8,82.72,58.12,31.24,73.9,415.35,44.75,Warning
MX0163,78.98,84.11,69.51,66.95,28.79,2.62,2.14,2.01,78.39,2056.1,7348.44,261.99,135.85,97.33,26.99,26.87,26.82,72.04,86.09,62.43,35.32,78.86,414.56,44.85,Warning
MX0164,68.57,76.31,65.37,61.86,27.98,2.1,1.58,1.58,76.39,2001.83,6487.62,293.44,128.54,89.46,22.81,26.56,24.07,72.89,70.26,62.52,32.0,81.76,415.05,45.09,Warning
MX0165,64.86,68.27,59.68,53.84,26.0,2.02,1.87,1.89,78.44,1839.91,6531.16,258.57,117.83,77.5,23.18,20.81,20.35,69.31,76.02,61.63,30.17,83.89,415.1,44.46,Warning
MX0166,69.33,70.26,65.96,58.8,25.47,2.29,1.58,1.72,77.36,1752.71,6139.15,229.43,127.9,74.49,20.44,25.69,21.27,68.93,73.65,62.27,33.03,82.99,415.14,45.11,Warning
MX0167,55.49,55.4,53.94,49.66,26.71,1.33,1.1,1.34,74.77,1200.88,3355.47,137.96,78.85,37.97,14.2,14.4,14.02,38.33,73.54,45.89,20.52,77.09,415.63,45.1,Normal
MX0168,70.4,68.51,59.97,60.42,28.96,2.43,2.06,1.46,78.84,1776.97,6325.64,289.03,120.4,69.5,19.72,20.61,21.13,66.09,84.21,63.34,29.85,86.88,414.92,44.84,Warning
MX0169,67.38,72.55,60.21,59.09,27.84,1.89,1.55,1.78,72.8,1541.52,5341.75,224.68,93.05,74.88,22.22,19.35,19.51,53.79,73.98,55.56,28.57,77.73,414.8,45.27,Normal
MX0170,67.24,77.38,61.88,60.03,27.34,2.54,2.25,1.95,83.11,1942.92,6273.95,283.41,128.92,80.75,23.51,22.01,21.78,63.84,81.35,60.63,35.94,80.16,415.53,44.89,Warning
MX0171,64.78,70.3,59.75,56.87,27.66,2.31,2.1,1.83,77.99,1784.16,5413.81,233.42,124.56,66.0,19.46,18.27,22.02,57.96,71.26,60.74,29.0,83.93,414.84,44.87,Normal
MX0172,72.06,75.59,68.03,63.66,26.8,2.83,2.71,2.48,86.33,2170.77,7509.01,267.49,138.94,91.23,28.77,25.64,28.07,80.42,88.25,73.71,34.05,71.94,414.53,44.97,Warning
MX0173,76.78,79.15,71.79,62.47,27.19,3.7,3.51,2.65,89.46,2394.78,8400.36,306.06,164.49,99.96,29.72,29.32,30.11,79.45,92.86,68.21,34.5,73.66,414.5,44.99,Warning
MX0174,72.41,75.81,66.91,64.15,28.07,2.22,1.63,1.85,76.13,1792.77,5895.74,271.16,124.64,74.07,23.8,24.52,24.79,71.41,91.89,61.65,31.38,80.54,415.35,44.97,Normal
MX0175,67.4,67.31,63.31,59.15,27.94,1.99,1.73,1.76,75.04,1815.44,6067.49,259.86,119.82,81.08,22.96,21.98,22.02,62.67,86.86,63.51,34.73,83.44,415.05,45.0,Warning
MX0176,62.56,71.5,57.27,56.37,27.72,2.38,1.79,1.85,76.09,1978.18,6251.86,252.85,139.4,82.94,21.22,20.42,23.43,73.8,86.6,62.63,31.34,82.12,415.08,44.89,Normal
MX0177,68.07,72.18,67.07,60.29,29.83,1.9,2.12,1.79,79.09,1668.75,5111.43,242.15,108.89,68.46,24.05,20.91,22.25,62.5,75.8,57.59,29.88,81.86,415.48,44.89,Normal
MX0178,72.68,73.35,70.39,60.57,27.59,2.99,3.0,2.4,81.17,1946.18,6544.12,298.43,131.8,84.55,24.53,22.35,24.84,71.37,85.23,65.78,31.98,77.47,415.02,44.8,Warning
MX0179,58.03,67.62,58.26,51.13,26.16,1.68,1.65,1.23,77.12,1430.19,5042.08,198.84,101.39,57.77,16.71,21.67,18.36,58.47,71.48,46.91,29.52,86.97,414.87,44.82,Normal
MX0180,73.82,75.63,70.14,59.95,27.03,3.19,2.92,2.69,86.82,2216.26,8353.46,288.25,153.33,87.19,28.48,25.23,25.79,73.89,88.77,71.22,33.96,77.8,415.26,45.17,Normal
MX0181,75.11,76.13,74.19,65.41,26.77,3.59,3.25,3.19,88.6,2085.61,6911.71,247.22,128.91,89.68,25.45,26.72,26.44,68.56,89.46,72.82,33.78,72.84,414.69,44.82,Failure
MX0182,61.22,67.74,54.19,51.86,27.76,1.73,1.27,1.38,73.21,1768.72,6409.09,248.31,120.12,78.82,23.54,21.6,19.84,67.98,76.82,54.82,29.97,82.99,414.63,45.33,Normal
MX0183,71.21,69.49,64.64,60.67,26.55,2.54,2.59,2.14,81.14,1454.68,4879.18,224.23,109.25,55.7,16.26,19.99,18.99,50.1,77.31,56.35,29.85,75.52,415.03,44.95,Warning
MX0184,64.55,65.81,58.53,54.03,28.74,1.4,1.39,1.39,73.1,2031.09,6780.08,292.29,122.23,85.66,23.41,25.37,25.25,71.55,83.8,57.07,28.55,87.91,414.16,44.96,Normal
MX0185,63.78,72.56,58.9,57.78,28.2,1.37,1.46,1.3,69.38,1414.39,4863.9,168.29,100.56,60.58,19.0,17.82,13.81,60.84,71.81,52.69,25.22,78.11,414.58,44.98,Normal
MX0186,69.7,73.58,65.47,56.75,26.88,2.47,2.36,2.3,80.48,1748.02,5020.49,222.78,121.14,69.21,19.99,21.02,17.92,56.07,80.59,65.8,29.13,78.49,414.76,45.1,Warning
MX0187,73.07,71.33,68.69,61.9,29.44,2.7,2.21,2.14,79.88,1930.31,5904.71,225.38,126.28,78.43,22.77,23.76,22.5,63.35,86.65,64.22,30.9,81.41,415.29,44.7,Failure
MX0188,74.19,76.43,66.72,61.58,28.8,2.41,2.16,1.74,79.34,1700.19,5291.25,225.65,95.9,73.23,20.71,19.28,22.95,59.74,80.62,54.6,28.69,85.44,415.06,45.27,Normal
MX0189,59.58,63.46,58.98,53.61,26.49,1.72,1.5,1.29,72.05,1882.53,6369.11,241.68,115.12,74.09,20.98,19.55,21.0,65.01,78.31,54.28,27.41,81.69,414.64,45.0,Normal
MX0190,58.22,65.71,57.39,53.72,27.17,2.37,1.96,1.6,78.27,1732.85,4787.58,200.96,107.77,65.86,19.26,19.52,16.72,55.05,68.94,52.78,28.34,89.57,414.7,44.94,Normal
MX0191,71.51,75.77,61.81,63.68,27.72,1.78,1.59,1.33,75.72,1386.28,4576.31,209.53,94.39,51.05,19.75,16.96,19.81,53.2,72.28,57.36,30.24,78.8,415.1,44.82,Warning
MX0192,60.07,62.46,57.24,54.79,28.9,2.15,1.69,1.66,77.42,1511.11,4693.48,199.85,108.29,59.48,18.6,18.22,21.86,52.6,75.56,55.09,28.35,78.46,415.41,45.22,Normal
MX0193,75.68,79.11,66.93,62.12,27.77,2.54,2.48,2.03,79.22,2303.29,7967.17,336.9,145.24,92.21,30.9,31.73,30.01,86.45,88.34,74.43,38.2,73.09,414.65,45.3,Warning
MX0194,62.31,67.06,55.82,55.89,28.72,2.55,2.36,2.39,81.35,2046.62,6635.29,292.56,122.53,80.04,18.89,24.86,22.82,70.44,87.03,64.77,29.62,76.4,414.8,45.42,Normal
MX0195,68.55,68.26,63.87,58.84,28.52,1.53,1.24,1.18,72.08,1208.06,4307.14,155.81,87.43,58.84,18.84,19.09,21.48,49.29,71.45,54.8,27.85,82.15,414.68,44.74,Normal
MX0196,73.99,74.23,65.83,62.76,28.31,2.72,2.79,2.28,80.95,1836.13,6057.67,280.74,131.92,81.43,25.69,23.46,25.52,67.26,79.56,66.14,27.78,80.66,414.23,44.65,Warning
MX0197,61.78,61.99,52.21,55.58,28.46,0.0,0.04,0.58,65.34,904.97,2854.0,128.47,63.0,36.95,13.36,12.23,14.27,28.28,63.19,46.06,22.85,80.66,415.08,45.16,Normal
MX0198,68.51,69.11,61.66,60.34,28.14,2.32,1.99,1.72,76.39,2247.87,8126.51,333.77,158.11,91.02,29.95,28.69,29.88,84.82,89.4,63.1,31.35,80.85,414.77,45.05,Warning
MX0199,67.7,71.49,67.61,61.66,27.16,2.88,2.32,2.21,81.74,1605.33,4541.53,174.18,102.48,54.33,19.88,13.91,17.47,47.32,81.27,58.96,22.97,71.32,415.56,45.12,Warning
MX0200,58.3,65.01,54.79,50.27,26.54,1.56,1.4,1.23,73.06,1919.48,5542.57,270.34,100.64,68.13,21.21,20.96,19.48,66.74,79.13,54.47,28.93,83.11,414.82,45.34,Normal
MX0201,73.3,81.01,75.78,64.0,29.66,2.68,2.79,2.72,84.93,2102.44,7192.2,270.29,150.06,96.13,29.09,27.18,26.38,73.65,89.65,68.82,30.85,76.74,415.24,44.96,Failure
MX0202,58.2,61.12,56.33,56.24,30.48,1.85,1.53,1.55,75.52,1152.59,4261.81,152.81,93.79,45.83,17.1,13.59,12.28,45.6,74.37,49.06,24.39,78.1,415.2,45.43,Normal
MX0203,70.57,79.13,71.87,60.97,27.22,3.05,3.15,2.82,86.73,2095.23,7431.0,295.11,141.58,91.61,25.02,27.48,24.13,74.53,87.0,68.66,33.35,82.84,415.39,44.82,Warning
MX0204,60.79,66.02,59.67,51.85,27.65,1.95,1.69,1.92,77.92,2075.17,6881.12,292.42,137.32,84.85,25.05,23.75,24.68,77.29,79.08,62.92,34.67,81.97,415.08,44.79,Normal
MX0205,65.71,67.18,62.68,57.31,30.13,2.44,2.24,1.84,77.69,1949.1,6412.22,297.51,132.57,80.66,19.68,22.08,22.83,72.03,83.09,59.1,32.04,78.76,415.06,44.97,Normal
MX0206,52.53,59.3,45.38,51.43,29.03,1.95,1.74,1.64,78.29,2009.95,5935.38,277.2,115.94,77.41,21.18,19.58,17.11,66.89,72.52,60.88,25.79,79.73,414.75,45.19,Normal
MX0207,68.33,69.42,62.09,62.09,30.15,3.07,2.69,2.4,82.58,2150.59,7300.93,319.39,156.03,94.18,26.62,29.56,26.58,80.66,92.9,65.75,35.55,80.17,414.86,45.14,Normal
MX0208,61.13,70.46,58.24,58.25,28.33,1.73,0.92,1.26,76.4,1731.62,5892.69,246.8,125.8,71.08,21.95,23.22,19.22,72.68,79.74,56.86,30.77,84.28,415.25,45.02,Normal
MX0209,68.55,74.84,63.07,61.06,29.62,2.17,1.8,1.78,77.27,1901.82,6589.54,249.02,127.9,78.32,22.58,21.57,24.06,68.73,85.73,59.15,32.49,80.69,414.23,44.87,Warning
MX0210,71.58,81.82,69.05,62.55,29.18,1.7,1.19,1.15,75.39,1726.23,4854.75,249.35,112.14,73.94,23.77,22.53,19.63,57.79,72.18,62.13,28.68,85.69,414.95,44.81,Warning
MX0211,73.05,72.94,67.49,62.98,26.51,3.39,2.96,2.89,85.35,2195.23,8087.71,251.27,147.65,90.16,28.96,25.36,23.52,79.51,95.66,66.76,35.78,71.85,414.67,45.07,Warning
MX0212,60.7,62.74,57.81,51.33,27.96,1.77,1.81,1.29,72.55,1296.83,4685.63,162.39,111.77,59.05,18.08,16.61,14.15,47.62,75.55,61.91,24.54,85.38,414.69,44.82,Normal
MX0213,64.31,68.0,55.98,56.47,28.34,2.71,2.46,2.19,79.86,2026.71,7277.19,295.14,141.99,84.45,25.49,26.57,25.56,69.82,85.58,63.44,30.43,83.5,414.88,45.1,Normal
MX0214,57.57,64.7,55.69,56.29,29.42,1.27,1.38,1.18,73.38,1544.64,4096.3,214.48,100.39,62.56,17.05,17.21,17.57,47.79,75.03,53.67,24.31,81.19,415.12,44.99,Normal
MX0215,61.78,63.7,57.38,55.95,26.79,1.59,1.5,1.53,74.43,1331.64,4037.26,202.18,84.67,56.85,14.89,17.57,16.4,43.97,73.08,60.28,23.66,74.49,415.16,45.2,Normal
MX0216,55.51,64.61,55.25,54.49,26.38,1.58,1.68,1.62,75.58,2043.7,5987.14,221.71,112.49,72.84,23.46,19.37,20.84,64.11,77.14,52.51,25.56,79.53,414.94,44.95,Normal
MX0217,70.67,75.26,65.28,57.83,28.48,3.23,2.96,2.41,83.94,2562.55,8840.17,370.71,166.74,107.31,28.7,30.72,30.12,90.39,97.31,71.68,35.98,74.41,414.9,44.64,Failure
MX0218,86.19,93.76,76.85,72.78,29.99,3.2,3.38,2.76,85.99,2352.4,7670.07,319.47,165.46,110.3,31.26,30.48,32.73,85.66,97.76,77.35,41.24,76.59,414.63,44.89,Failure
MX0219,59.26,64.07,52.12,54.61,29.77,1.86,1.57,1.34,70.03,1546.11,5448.47,207.5,96.45,54.68,20.01,18.73,17.48,57.35,73.0,56.85,24.81,82.7,414.96,45.06,Normal
MX0220,69.56,74.69,66.5,58.06,29.1,1.96,1.8,1.65,77.43,1954.44,7213.32,281.57,121.79,80.86,26.34,23.99,26.71,67.99,89.8,63.33,33.42,87.39,415.11,44.96,Normal
MX0221,59.73,61.33,53.79,53.47,26.68,2.13,2.18,1.5,79.03,1549.64,5550.95,227.31,108.96,67.58,19.44,19.18,16.36,59.31,75.68,57.13,27.48,78.38,415.12,44.7,Normal
MX0222,60.22,69.52,56.04,53.91,27.97,1.62,1.2,1.23,74.97,1586.73,5604.16,209.84,107.4,72.9,16.29,16.52,19.5,57.97,77.13,59.48,28.23,83.56,415.22,45.28,Normal
MX0223,61.1,65.14,56.9,49.91,31.78,1.61,1.36,1.41,70.98,1596.75,6068.6,249.93,116.36,71.9,18.37,18.12,19.49,61.18,75.03,61.41,27.57,85.99,415.13,44.98,Normal
MX0224,51.41,54.59,48.86,47.11,24.94,1.29,1.14,0.93,70.04,942.87,2682.78,93.32,65.21,21.82,9.83,9.58,10.23,25.19,63.61,36.02,22.43,87.05,414.8,44.96,Normal
MX0225,65.94,67.84,60.48,57.26,27.8,2.37,2.41,1.73,78.6,1710.31,6153.93,264.88,110.02,74.55,22.2,20.26,24.57,59.24,78.77,58.62,30.36,79.72,415.08,44.9,Normal
MX0226,61.7,66.0,55.52,54.8,29.68,1.47,1.2,1.48,73.16,1219.69,4408.3,204.08,92.35,52.13,20.97,17.53,16.51,50.01,70.98,56.27,24.13,75.04,415.56,45.35,Warning
MX0227,69.66,68.82,63.03,55.27,28.02,3.26,2.98,2.76,81.82,1798.66,5377.39,259.83,132.8,72.57,20.32,20.86,19.99,65.59,75.19,63.62,31.33,81.13,415.32,44.92,Normal
MX0228,64.63,66.79,59.1,57.89,26.9,1.88,1.63,1.67,80.19,1361.24,4390.87,186.49,89.08,52.09,16.4,18.66,17.14,40.81,79.48,51.82,31.39,75.1,415.08,45.0,Normal
MX0229,59.34,62.59,57.01,56.32,27.44,1.19,1.12,1.11,73.77,1125.75,3886.91,132.02,78.65,40.69,12.71,16.12,13.1,38.27,62.01,50.41,28.75,85.52,415.33,44.97,Normal
MX0230,63.36,58.86,52.16,55.82,28.06,2.0,1.83,1.64,76.34,1614.1,4131.46,241.25,91.42,64.47,16.38,16.3,16.17,45.19,71.52,52.05,27.84,74.85,415.5,45.05,Normal
MX0231,65.37,68.3,60.61,60.08,26.13,3.01,2.79,2.19,82.38,2240.93,7958.39,313.28,140.25,86.47,26.96,25.27,26.5,78.28,93.09,70.68,29.79,81.44,414.37,45.02,Warning
MX0232,69.37,79.23,62.99,61.42,28.72,2.86,2.89,1.89,78.35,2428.03,8752.49,356.45,161.22,97.9,30.87,28.47,31.14,91.35,92.13,69.05,35.86,80.82,415.2,44.66,Warning
MX0233,67.34,73.82,69.88,62.26,28.07,2.66,2.57,2.19,83.0,2067.98,5377.01,234.29,127.34,82.74,23.4,26.22,24.56,62.78,83.81,65.41,32.63,71.43,415.25,44.88,Normal
MX0234,69.79,75.96,62.54,59.34,29.47,2.22,1.74,1.78,77.17,2045.78,7128.39,300.72,143.15,93.34,26.63,26.98,24.29,77.58,94.15,65.92,29.84,85.68,414.7,45.01,Failure
MX0235,72.5,75.13,63.73,59.63,29.41,1.94,1.5,1.72,76.74,1586.78,4996.78,266.11,121.7,73.69,19.53,19.53,19.75,63.48,81.79,54.6,27.16,75.07,414.35,45.01,Warning
MX0236,56.18,52.04,52.02,51.24,28.11,1.42,1.37,1.05,74.25,1053.37,2400.78,132.65,69.35,45.82,11.91,10.19,11.48,38.7,61.25,45.0,23.74,81.98,415.41,45.19,Normal
MX0237,72.19,76.73,64.32,60.48,29.36,1.86,1.44,1.72,74.03,1899.38,5547.74,289.4,101.16,75.9,21.62,20.05,23.6,67.3,83.74,56.31,28.52,82.5,415.59,44.86,Normal
MX0238,72.86,83.13,67.07,63.18,29.16,2.92,2.7,2.44,79.26,2216.54,6933.93,278.51,150.18,93.98,26.16,26.63,26.59,80.74,85.05,72.88,33.01,74.59,415.18,45.27,Failure
MX0239,55.3,51.55,48.9,49.64,26.97,1.88,1.65,1.8,79.33,1698.63,4818.72,238.14,99.36,55.07,18.61,19.55,18.8,51.55,67.9,55.87,26.35,78.37,414.8,45.14,Normal
MX0240,70.61,74.6,64.32,62.18,27.49,1.56,1.15,1.23,72.98,1599.02,6319.8,270.0,106.75,85.86,21.96,24.89,24.11,69.82,78.98,59.91,27.98,78.29,415.09,45.06,Normal
MX0241,66.74,74.74,65.93,56.6,28.2,1.61,1.7,1.41,77.32,1832.52,6227.01,290.17,118.44,81.24,25.51,23.48,21.76,68.56,78.71,63.88,28.31,81.07,415.31,45.09,Warning
MX0242,62.15,71.76,63.24,58.33,28.58,1.76,1.75,1.61,71.94,1531.91,4083.95,209.43,96.54,61.68,16.28,18.1,13.05,48.17,73.25,54.14,26.14,77.38,415.27,44.53,Normal
MX0243,57.43,58.01,55.37,50.41,27.95,1.61,1.61,1.21,75.44,1030.06,2931.84,173.63,84.14,41.38,14.96,13.34,13.73,34.33,66.09,42.17,25.89,80.04,415.04,45.11,Normal
MX0244,64.3,66.44,58.78,57.31,30.03,2.11,1.76,1.68,80.17,1730.87,5111.39,228.82,111.4,69.33,18.97,19.86,19.57,68.7,82.26,61.97,28.02,80.56,415.38,44.63,Warning
MX0245,72.36,78.62,68.91,62.82,27.62,3.54,3.34,2.89,87.46,2025.92,6986.34,237.39,129.36,82.85,23.03,22.64,25.55,66.78,87.56,61.42,29.83,76.52,415.24,44.85,Warning
MX0246,66.66,71.39,63.52,57.79,26.63,1.97,1.85,1.8,73.81,1743.06,5499.59,230.79,107.0,66.19,20.02,21.17,20.84,62.95,78.18,61.88,28.63,75.46,414.74,45.06,Normal
MX0247,69.92,77.02,68.44,61.21,27.43,2.31,2.56,2.32,78.5,2160.83,7746.2,306.94,149.02,93.99,24.83,27.38,26.67,82.85,94.34,67.28,33.15,81.44,415.24,45.12,Normal
MX0248,69.77,76.64,63.36,60.18,29.4,1.44,1.16,1.01,68.8,2177.07,8097.94,333.89,134.18,95.15,26.38,27.41,26.11,80.41,89.85,62.38,35.79,89.42,415.47,44.74,Normal
MX0249,72.42,73.8,67.37,62.97,26.22,2.71,2.43,2.38,81.3,1764.58,6041.23,228.62,117.07,77.11,24.42,19.56,20.04,63.78,78.57,62.57,31.16,80.6,415.41,45.01,Normal
MX0250,74.56,78.83,70.79,64.12,27.13,2.58,2.38,2.25,82.05,2263.23,7080.35,275.93,151.5,91.39,25.02,24.42,26.16,80.25,91.97,71.81,35.0,83.02,415.57,44.54,Warning
MX0251,67.34,74.85,61.32,56.74,28.51,2.42,2.16,1.7,79.69,2045.67,7077.65,290.35,141.3,89.58,25.45,24.12,25.65,77.45,83.04,61.92,28.24,84.14,415.25,45.26,Normal
MX0252,71.93,77.32,68.87,62.07,29.39,2.11,1.43,1.63,76.07,2006.89,6943.11,279.22,133.68,88.44,25.79,23.85,24.59,77.29,85.86,58.86,35.84,83.56,414.97,45.01,Warning
MX0253,73.8,81.62,67.84,63.94,26.61,2.8,2.34,2.61,83.65,2264.69,7677.34,287.8,156.82,93.53,28.46,27.89,28.42,83.15,88.94,71.98,40.52,73.45,414.68,45.13,Warning
MX0254,73.0,76.0,68.71,65.38,29.04,2.02,1.87,1.95,78.81,1634.73,5388.37,247.95,129.36,75.39,21.75,21.7,21.29,57.88,81.68,62.18,30.14,76.25,415.22,44.76,Warning
MX0255,75.22,80.23,73.07,66.43,28.2,3.82,3.25,3.14,85.79,2132.2,8246.38,357.71,174.67,99.51,25.21,26.88,30.45,79.91,95.49,72.35,32.61,75.23,415.29,44.5,Failure
MX0256,75.13,76.13,68.18,63.84,28.84,2.87,2.83,2.8,82.75,2502.29,9349.18,369.07,164.71,113.0,33.9,31.57,31.17,93.99,91.89,71.84,34.45,76.84,415.04,44.99,Warning
MX0257,58.55,62.5,51.18,54.16,28.43,2.16,1.92,1.47,77.32,1964.65,6763.72,275.32,135.03,86.6,23.55,24.19,20.96,73.68,81.34,55.55,28.75,81.09,415.38,44.85,Normal
