machine_id,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,vibration_mm_s,unplanned_downtime_min,failure_mode,failure
M031,300.08,308.39,1310,25.52,,3.0,245.0,HeatDissipation,1
M004,303.93,314.0,1277,47.27,29.5,3.91,0.0,None,0
M032,296.18,305.86,1269,17.23,122.8,3.79,0.0,None,0
M026,301.58,309.42,1662,45.06,50.9,3.73,0.0,None,0
M037,299.83,308.0,1473,28.06,105.6,4.09,114.0,HeatDissipation,1
M005,296.87,308.35,1321,51.72,252.4,4.36,0.0,None,0
M020,299.75,309.22,1395,43.33,190.3,3.72,0.0,None,0
M024,301.66,310.39,1693,53.15,165.2,3.97,91.0,PowerFailure,1
M011,299.34,310.14,1719,42.32,209.2,4.07,0.0,None,0
M024,302.12,312.97,1558,56.4,174.2,4.08,356.0,Overstrain,1
M008,299.27,308.77,1571,38.04,190.4,4.11,0.0,None,0
M007,301.19,310.26,1550,42.54,176.8,3.97,0.0,None,0
M020,298.69,307.57,1340,26.0,78.1,3.41,0.0,None,0
M012,295.15,305.0,1385,48.18,211.8,3.66,0.0,None,0
M013,299.49,308.33,1341,56.39,23.8,3.53,0.0,None,0
M004,295.17,306.44,1427,37.73,175.8,3.49,0.0,None,0
M011,300.34,310.86,1359,54.29,211.6,3.74,328.0,Overstrain,1
M014,301.5,312.86,1583,39.85,8.7,3.57,0.0,None,0
M009,304.08,313.75,1473,40.61,5.5,3.54,0.0,None,0
M007,301.0,312.93,1491,49.47,111.4,3.82,0.0,None,0
M023,298.58,307.63,1595,37.91,68.3,3.46,134.0,ToolWear,1
M007,303.24,311.32,1303,34.78,20.3,3.11,79.0,HeatDissipation,1
M001,299.63,309.84,1737,60.71,116.6,3.9,0.0,None,0
M011,302.69,313.22,1406,42.0,26.8,3.88,0.0,None,0
M008,299.79,309.06,1467,44.42,245.9,3.74,0.0,None,0
M008,296.94,306.4,1452,47.52,63.1,3.94,0.0,None,0
M016,298.39,308.89,1648,41.09,24.7,3.51,0.0,None,0
M038,298.37,307.76,1354,31.01,206.6,4.42,0.0,None,0
M029,300.64,309.85,1160,41.03,151.9,3.38,0.0,None,0
M031,301.11,311.62,1499,51.44,217.6,4.27,0.0,None,0
M013,298.51,307.25,1472,56.0,65.7,3.71,0.0,None,0
M002,299.02,308.01,1236,32.59,197.2,3.19,0.0,None,0
M022,297.08,306.99,1622,40.33,135.1,3.89,0.0,None,0
M007,300.01,310.22,1528,36.4,175.0,3.56,0.0,None,0
M015,299.33,310.7,1496,25.43,43.6,3.47,0.0,None,0
M038,296.24,305.0,1252,45.81,140.6,3.3,0.0,None,0
M031,301.13,310.91,1669,31.19,246.6,4.14,0.0,None,0
M023,301.78,311.57,1437,51.93,163.0,3.57,0.0,None,0
M027,299.55,309.15,1160,36.49,160.2,3.47,0.0,None,0
M019,302.38,312.64,1510,34.69,242.2,3.46,0.0,None,0
M025,304.02,313.98,1749,20.45,65.7,3.58,0.0,None,0
M003,304.55,313.24,1510,44.39,118.0,3.76,0.0,None,0
M037,301.15,311.85,1821,36.94,235.7,3.74,0.0,None,0
M003,300.37,309.57,1542,47.85,225.8,3.99,0.0,None,0
M039,301.66,312.81,1609,38.04,129.1,3.74,0.0,None,0
M017,303.14,311.99,1534,31.18,237.0,3.73,0.0,None,0
M027,300.99,311.55,1628,55.32,128.3,4.06,0.0,None,0
M016,301.6,311.07,1794,35.75,,3.48,0.0,None,0
M036,298.05,307.45,1501,47.02,219.6,3.61,159.0,Overstrain,1
M015,301.64,312.83,1500,29.48,158.2,3.92,0.0,None,0
M008,301.38,311.72,1535,37.87,121.8,3.32,0.0,None,0
M002,299.97,309.58,1366,47.85,12.9,3.52,0.0,None,0
M036,299.67,310.9,1599,42.59,124.0,3.75,0.0,None,0
M012,299.48,308.83,1410,36.78,35.5,3.87,0.0,None,0
M001,300.87,310.75,1795,41.93,224.2,3.93,31.0,Overstrain,1
M029,299.8,310.33,1679,48.34,6.7,3.62,0.0,None,0
M021,300.8,310.79,1239,34.23,72.2,3.11,0.0,None,0
M020,301.6,311.25,1516,19.76,10.2,3.25,0.0,None,0
M032,299.51,309.7,1884,62.1,226.3,4.14,200.0,Overstrain,1
M015,301.04,310.61,1659,45.45,209.7,3.81,249.0,Overstrain,1
M032,298.87,308.39,1468,24.38,186.6,3.32,0.0,None,0
M033,298.98,306.82,1639,50.32,189.7,4.25,265.0,Overstrain,1
M032,299.38,311.23,1583,38.68,49.9,3.77,0.0,None,0
M005,298.61,308.34,1819,23.8,150.1,3.26,0.0,None,0
M017,299.38,308.96,1537,40.21,213.7,3.87,0.0,None,0
M027,300.75,312.59,1687,41.0,187.4,3.52,0.0,None,0
M035,300.14,310.24,1662,40.54,52.4,3.61,0.0,None,0
M010,298.29,308.06,1490,33.86,150.1,3.65,0.0,None,0
M019,300.81,312.12,1494,40.34,18.4,3.47,0.0,None,0
M030,300.34,311.4,1756,43.11,240.1,3.75,352.0,Overstrain,1
M025,301.82,310.95,1415,36.19,228.5,3.85,0.0,None,0
M013,299.5,309.93,1549,38.32,204.7,3.49,0.0,None,0
M020,300.46,311.56,1285,37.34,47.1,3.28,0.0,None,0
M004,298.73,309.69,1699,45.93,55.5,4.09,0.0,None,0
M018,298.57,309.23,1638,40.66,229.7,3.52,0.0,None,0
M020,301.34,309.46,1315,54.96,,3.84,87.0,Overstrain,1
M039,301.12,310.32,1619,28.65,234.3,3.65,0.0,None,0
M005,300.38,310.15,1474,65.55,84.4,4.03,0.0,None,0
M031,297.82,308.12,1534,40.18,227.4,3.38,0.0,None,0
M030,303.84,313.34,1399,40.74,53.8,3.86,0.0,None,0
M004,299.8,308.94,1600,31.07,36.5,3.35,0.0,None,0
M037,299.73,309.72,1568,70.83,86.2,5.34,0.0,None,0
M031,302.44,314.0,1628,49.13,72.1,3.58,0.0,None,0
M021,296.42,306.39,1583,46.36,22.7,4.42,0.0,None,0
M011,301.66,312.31,1374,33.68,29.1,3.13,0.0,None,0
M032,299.59,310.35,1252,41.79,26.0,3.52,0.0,None,0
M034,298.92,309.7,1349,37.25,96.4,3.87,0.0,None,0
M021,302.17,312.09,1776,42.77,19.0,3.67,0.0,None,0
M005,297.23,309.21,1513,35.0,132.0,4.36,0.0,None,0
M036,297.93,306.41,1593,43.58,102.0,3.57,0.0,None,0
M032,302.65,311.66,1494,45.28,,3.48,0.0,None,0
M009,295.0,305.19,1576,38.34,202.9,3.68,0.0,None,0
M030,299.18,309.66,1768,37.38,117.2,4.58,0.0,None,0
M007,298.3,309.26,1181,30.08,191.7,3.16,0.0,None,0
M013,299.58,310.03,1752,42.47,,3.58,0.0,None,0
M003,299.15,308.21,1654,40.06,9.4,3.71,0.0,None,0
M003,298.94,308.54,1426,33.41,58.1,3.46,0.0,None,0
M012,301.31,311.09,1550,54.46,62.9,4.78,0.0,None,0
M014,300.07,310.11,1654,33.53,46.9,3.51,201.0,ToolWear,1
M019,299.73,310.42,1534,35.77,113.2,3.96,0.0,None,0
M033,297.01,306.0,1696,21.7,13.2,3.3,0.0,None,0
M016,301.1,310.29,1752,55.85,73.8,4.19,0.0,None,0
M010,301.87,311.86,1392,47.26,57.1,3.67,0.0,None,0
M004,298.82,307.94,1741,45.37,28.0,4.87,0.0,None,0
M033,301.16,312.23,1545,45.48,136.3,4.0,0.0,None,0
M021,299.59,308.63,1677,32.73,107.6,3.91,0.0,None,0
M010,299.64,309.01,1452,39.66,251.8,3.38,0.0,None,0
M003,303.11,313.26,1508,43.43,118.1,3.41,0.0,None,0
M011,301.91,309.95,1547,27.58,247.6,3.16,0.0,None,0
M017,301.44,313.81,1729,34.48,53.6,3.77,0.0,None,0
M002,299.2,307.87,1546,41.54,115.0,3.82,0.0,None,0
M032,299.32,309.11,1190,40.5,103.6,3.2,0.0,None,0
M025,297.29,306.69,1721,52.82,228.5,3.7,265.0,Overstrain,1
M023,299.01,307.79,1291,35.93,200.4,3.36,117.0,HeatDissipation,1
M029,300.09,308.64,1361,37.97,178.1,3.26,0.0,None,0
M024,298.24,307.74,1535,38.39,1.8,3.67,0.0,None,0
M021,302.88,313.95,1768,40.0,78.8,3.51,0.0,None,0
M019,301.42,312.49,1713,36.21,17.2,3.52,0.0,None,0
M038,301.08,310.13,1532,30.66,15.0,3.91,0.0,None,0
M018,299.08,309.17,1341,39.09,94.7,3.63,0.0,None,0
M015,303.8,311.33,1613,29.48,48.4,3.22,0.0,None,0
M004,299.72,309.34,1483,53.82,218.5,3.82,0.0,None,0
M025,298.95,308.34,1475,52.48,158.0,3.97,0.0,None,0
M003,301.45,310.79,1491,46.84,61.6,3.44,0.0,None,0
M024,301.24,312.36,1615,7.93,89.0,3.24,0.0,None,0
M015,300.89,310.97,1590,39.09,151.6,3.43,0.0,None,0
M014,300.29,310.28,1388,44.57,137.7,3.92,0.0,None,0
M034,300.42,310.63,1345,30.62,225.0,3.28,0.0,None,0
M009,298.92,308.95,1451,64.64,122.3,4.26,0.0,None,0
M023,299.81,310.44,1630,65.18,200.2,3.94,325.0,Overstrain,1
M036,302.63,312.54,1187,49.47,218.4,3.49,72.0,Overstrain,1
M026,300.06,310.24,1268,40.75,87.9,3.84,0.0,None,0
M023,300.51,309.71,1333,37.46,173.9,3.29,0.0,None,0
M035,302.53,312.35,1459,28.69,28.1,3.26,0.0,None,0
M017,299.83,309.87,1485,28.97,6.6,3.22,0.0,None,0
M035,301.42,310.64,1332,35.59,172.4,3.49,0.0,None,0
M007,298.56,310.54,1428,19.58,252.8,3.22,0.0,None,0
M030,302.45,313.11,1894,35.45,,3.74,0.0,None,0
M011,302.25,312.2,1880,42.76,,3.8,0.0,None,0
M020,301.93,311.21,1511,30.15,216.4,3.26,0.0,None,0
M007,302.1,312.74,1809,29.57,175.3,3.46,0.0,None,0
M002,299.65,309.66,1371,30.42,52.0,,0.0,None,0
M004,301.76,311.19,1261,34.75,92.0,3.13,0.0,None,0
M016,297.62,306.71,1504,52.58,132.1,4.28,240.0,ToolWear,1
M013,297.22,307.04,1777,41.13,92.1,3.6,0.0,None,0
M014,298.89,310.86,1453,48.44,218.1,4.17,0.0,None,0
M026,297.56,306.3,1881,53.26,216.4,4.02,134.0,Overstrain,1
M023,299.99,310.17,1815,19.06,180.7,3.98,155.0,ToolWear,1
M034,303.04,314.0,1242,45.51,28.1,3.78,0.0,None,0
M031,298.38,308.84,1691,41.74,83.2,3.77,0.0,None,0
M020,299.2,309.91,1330,38.72,98.5,3.29,0.0,None,0
M035,297.85,309.26,1527,47.13,99.9,3.86,0.0,None,0
M032,301.49,311.72,1594,42.69,118.8,3.94,0.0,None,0
M032,301.61,311.43,1626,40.54,215.0,3.6,0.0,None,0
M035,301.09,311.21,1660,36.16,,3.5,0.0,None,0
M026,299.85,311.45,1458,24.86,212.2,3.63,0.0,None,0
M005,300.8,311.45,1816,32.83,54.4,3.39,0.0,None,0
M023,302.85,313.01,1640,67.6,50.1,4.14,0.0,None,0
M001,303.02,311.62,1160,45.85,158.1,4.28,0.0,None,0
M019,302.66,313.2,1410,45.05,120.1,,0.0,None,0
M006,300.51,310.63,1539,42.05,44.0,4.08,0.0,None,0
M001,299.77,310.02,1509,19.52,127.0,2.9,0.0,None,0
M020,297.41,307.24,1577,25.31,238.4,3.35,46.0,ToolWear,1
M013,300.49,310.93,1445,50.08,47.4,3.98,0.0,None,0
M012,298.75,309.15,1688,55.3,109.8,4.35,0.0,None,0
M018,298.2,308.04,1567,48.91,100.2,3.81,0.0,None,0
M024,301.37,311.78,1304,46.91,189.9,4.28,0.0,None,0
M016,300.42,309.64,1409,47.37,135.3,4.22,0.0,None,0
M015,300.16,309.46,1317,35.53,112.6,4.2,0.0,None,0
M039,301.76,311.81,1419,38.8,11.9,3.98,0.0,None,0
M009,299.35,309.23,1577,42.75,225.1,3.63,0.0,None,0
M027,296.38,306.02,1513,47.61,247.6,4.11,0.0,None,0
M001,301.07,312.54,1520,31.81,218.3,3.92,0.0,None,0
M036,301.7,312.14,1232,37.09,128.3,4.33,0.0,None,0
M001,296.52,307.05,1498,20.96,26.7,3.2,0.0,None,0
M029,301.99,311.35,1435,44.71,45.2,3.85,0.0,None,0
M011,297.31,306.43,1805,36.45,158.3,4.12,0.0,None,0
M021,298.97,311.85,1423,55.43,254.5,4.16,0.0,None,0
M022,301.31,310.68,1251,39.55,231.4,4.35,0.0,None,0
M023,300.35,309.07,1540,29.79,105.9,3.19,0.0,None,0
M006,303.34,312.88,1316,39.87,223.5,3.65,0.0,None,0
M023,301.83,312.58,1667,30.5,9.5,,0.0,None,0
M023,299.03,310.78,1322,24.84,22.5,3.53,0.0,None,0
M017,299.03,310.35,1522,32.52,33.8,3.18,0.0,None,0
M006,301.29,311.62,1430,35.17,127.9,3.22,0.0,None,0
M007,296.99,305.0,1723,44.11,112.0,4.68,0.0,None,0
M003,302.46,311.57,1299,42.07,97.3,3.26,0.0,None,0
M002,300.08,309.78,1500,61.56,140.4,3.9,0.0,None,0
M028,301.3,311.17,1667,33.0,218.9,3.47,0.0,None,0
M007,299.77,309.32,1498,76.15,22.1,4.38,0.0,None,0
M027,298.72,310.31,1501,30.71,125.4,3.78,0.0,None,0
M010,302.21,312.93,1585,34.76,43.5,3.5,0.0,None,0
M040,300.15,310.62,1780,37.21,,,0.0,None,0
M039,303.01,313.76,1576,34.62,150.7,3.2,0.0,None,0
M035,302.81,313.18,1541,45.59,25.3,4.25,0.0,None,0
M015,305.0,313.76,1423,58.84,195.1,3.94,199.0,Overstrain,1
M006,299.56,308.29,1340,42.16,140.3,3.62,0.0,None,0
M013,301.47,312.17,1403,37.29,33.7,3.49,0.0,None,0
M008,302.22,312.51,1750,42.58,154.8,4.16,0.0,None,0
M009,302.28,312.6,1277,38.16,214.9,3.05,43.0,Overstrain,1
M020,300.81,311.93,1574,32.32,213.3,3.97,326.0,ToolWear,1
M032,296.92,306.21,1603,34.48,259.3,3.79,0.0,None,0
M024,302.03,311.2,1700,42.39,65.7,3.81,0.0,None,0
M021,300.11,310.4,1741,42.34,26.5,3.83,0.0,None,0
M024,296.87,307.6,1160,27.54,192.2,2.99,0.0,None,0
M014,301.45,311.66,1528,69.85,256.6,4.6,211.0,Overstrain,1
M016,298.36,307.57,1293,29.45,212.7,3.42,0.0,None,0
M023,297.14,306.22,1825,42.66,15.0,4.16,0.0,None,0
M015,300.11,311.64,1670,41.91,208.0,4.31,0.0,None,0
M013,301.02,312.09,1359,31.27,246.4,3.38,0.0,None,0
M033,299.6,309.38,1867,45.19,33.4,3.74,0.0,None,0
M023,299.9,310.48,1631,38.59,219.1,4.27,0.0,None,0
M018,299.78,308.23,1370,41.19,29.7,3.97,0.0,None,0
M035,299.84,309.37,1697,41.27,36.2,3.68,0.0,None,0
M035,300.7,310.11,1603,47.14,113.6,3.99,0.0,None,0
M011,300.84,310.49,1691,48.57,38.2,3.92,0.0,None,0
M006,302.48,313.34,1448,36.9,203.6,3.44,0.0,None,0
M035,295.84,305.45,1423,37.37,156.0,3.14,27.0,ToolWear,1
M005,300.09,311.41,1271,40.73,87.8,3.31,0.0,None,0
M018,298.48,306.29,1623,29.21,94.7,3.21,0.0,None,0
M011,299.67,307.42,1631,49.06,134.2,3.97,0.0,None,0
M004,300.46,311.62,1647,28.09,13.2,3.22,0.0,None,0
M023,301.48,312.27,1648,57.35,1.6,3.92,0.0,None,0
M001,302.8,312.35,1476,76.34,28.7,4.01,0.0,None,0
M040,299.51,312.48,1420,50.26,123.0,3.55,0.0,None,0
M009,298.09,307.56,1513,46.15,253.8,3.39,249.0,Overstrain,1
M020,299.3,309.67,1160,61.59,66.0,3.71,0.0,None,0
M015,301.47,310.28,1497,49.38,175.4,3.79,0.0,None,0
M005,301.76,310.69,1396,47.39,152.9,3.44,0.0,None,0
M034,302.15,312.21,1467,49.05,79.1,3.88,330.0,ToolWear,1
M008,300.14,309.79,1493,49.94,126.1,4.0,0.0,None,0
M016,301.13,312.32,1499,41.7,93.3,3.49,0.0,None,0
M011,301.99,311.86,1667,44.5,250.7,3.66,309.0,Overstrain,1
M029,302.33,312.63,1726,42.94,214.6,3.53,335.0,Overstrain,1
M033,299.04,309.15,1810,37.76,25.6,,0.0,None,0
M019,298.44,309.88,1585,37.26,0.3,3.62,0.0,None,0
M016,296.92,308.06,1433,48.74,186.2,4.17,0.0,None,0
M020,297.61,309.11,1366,51.29,146.3,3.7,344.0,Overstrain,1
M003,300.01,309.82,1684,65.37,217.1,4.26,196.0,Overstrain,1
M001,299.44,308.14,1425,32.71,32.5,3.09,0.0,None,0
M007,300.44,311.53,1675,33.89,128.9,3.66,0.0,None,0
M021,301.23,309.52,1378,44.15,66.8,3.83,0.0,None,0
M026,297.7,307.64,1322,45.33,207.4,3.44,0.0,None,0
M031,300.76,309.87,1709,39.46,255.0,3.68,0.0,None,0
M021,300.95,310.41,1329,54.57,208.6,4.58,0.0,None,0
M029,301.68,311.39,1724,24.59,78.4,4.56,0.0,None,0
M004,295.32,305.09,1503,47.99,93.7,3.77,0.0,None,0
M030,301.86,311.99,1405,37.04,118.8,3.46,0.0,None,0
M006,299.43,310.25,1337,26.28,58.1,3.04,0.0,None,0
M027,295.38,305.66,1668,35.23,7.4,4.59,0.0,None,0
M017,297.86,307.82,1644,41.63,74.1,3.5,0.0,None,0
M004,302.1,312.11,1734,24.9,90.3,3.37,0.0,None,0
M014,300.5,309.32,1636,54.62,80.1,4.37,0.0,None,0
M020,300.41,309.96,1437,36.29,125.5,4.11,0.0,None,0
M001,301.74,313.09,1563,44.18,95.4,3.56,0.0,None,0
M018,302.7,313.67,1269,35.03,7.1,3.17,0.0,None,0
M002,299.73,308.18,1458,36.66,6.8,3.31,0.0,None,0
M022,296.47,305.23,1512,39.66,43.5,3.48,0.0,None,0
M026,299.84,309.39,1434,29.26,92.9,3.42,0.0,None,0
M007,302.41,312.4,1785,41.74,177.3,,117.0,Overstrain,1
M006,298.3,307.64,1537,53.27,25.3,4.3,0.0,None,0
M015,299.46,309.31,1479,60.55,141.2,4.14,0.0,None,0
M013,297.93,307.68,1217,40.47,0.1,3.78,0.0,None,0
M023,300.46,309.11,1345,41.93,16.2,3.19,0.0,None,0
M019,296.44,306.52,1851,41.04,113.1,3.73,0.0,None,0
M020,301.48,311.05,1696,26.76,104.9,3.73,0.0,None,0
M026,301.29,310.18,1679,33.41,105.7,4.0,0.0,None,0
M015,303.34,314.0,1513,40.57,59.6,,0.0,None,0
M003,300.7,310.52,1674,33.47,250.4,3.25,0.0,None,0
M013,299.06,309.02,1258,49.48,71.4,3.25,0.0,None,0
M030,299.79,309.21,1662,36.02,257.6,3.53,0.0,None,0
M003,300.92,311.69,1413,51.02,161.0,3.67,0.0,None,0
M017,300.24,309.65,1769,50.08,249.2,3.97,39.0,Overstrain,1
M003,304.19,313.64,1622,28.39,90.3,3.47,0.0,None,0
M008,303.97,314.0,1487,39.02,115.4,3.42,0.0,None,0
M037,299.06,308.5,1585,45.61,,3.5,0.0,None,0
M011,300.22,309.65,1619,45.0,5.0,4.49,0.0,None,0
M026,297.1,307.41,1624,39.34,86.9,3.39,0.0,None,0
M004,300.37,310.69,1943,39.69,182.0,4.17,0.0,None,0
M005,301.98,312.09,1586,33.87,5.7,3.33,0.0,None,0
M025,298.95,310.09,1389,26.07,88.2,2.93,0.0,None,0
M033,295.74,305.0,1574,55.49,248.8,3.67,350.0,Overstrain,1
M039,301.81,311.0,1381,26.57,212.7,3.23,0.0,None,0
M034,297.81,306.69,1416,47.25,126.7,3.79,109.0,HeatDissipation,1
M020,302.46,310.5,1565,30.92,,3.24,0.0,None,0
M028,296.0,305.38,1516,34.63,259.3,3.43,0.0,None,0
M010,301.2,310.61,1387,51.3,77.5,3.72,0.0,None,0
M020,303.17,312.04,1160,29.75,184.8,2.96,0.0,None,0
M038,300.73,311.95,1552,37.5,136.5,3.8,0.0,None,0
M038,299.38,308.6,1394,42.89,130.3,3.75,0.0,None,0
M030,300.22,310.69,1357,28.69,79.8,3.47,0.0,None,0
M004,296.51,305.76,1450,35.03,223.0,3.89,0.0,None,0
M026,298.33,307.58,1325,51.04,117.7,4.14,0.0,None,0
M025,301.82,312.04,1619,44.7,161.1,3.51,0.0,None,0
M019,302.22,312.8,1590,41.7,243.2,4.23,183.0,Overstrain,1
M025,297.97,309.32,1761,39.51,229.6,4.44,233.0,Overstrain,1
M013,298.25,308.73,1594,52.77,156.2,4.11,0.0,None,0
M006,301.91,310.93,1749,61.46,72.4,4.33,45.0,PowerFailure,1
M031,296.96,307.06,1597,49.97,239.8,3.73,0.0,None,0
M011,302.42,313.63,1482,43.1,251.2,3.58,0.0,None,0
M014,300.38,309.82,1720,50.86,188.4,4.34,281.0,PowerFailure,1
M007,300.95,311.91,1610,54.94,53.8,4.85,58.0,PowerFailure,1
M002,300.05,310.56,1652,29.47,9.9,3.24,0.0,None,0
M017,300.89,310.89,1440,35.05,214.0,4.32,0.0,None,0
M014,297.25,308.22,1193,45.64,59.9,3.53,0.0,None,0
M028,298.66,308.13,1601,35.32,255.4,3.52,0.0,None,0
M006,302.95,313.81,1604,34.32,193.7,4.09,0.0,None,0
M002,301.07,311.55,1616,39.19,160.4,4.53,0.0,None,0
M020,297.12,307.49,1634,50.87,200.0,4.36,0.0,None,0
M006,302.01,312.67,1558,44.72,51.1,3.61,143.0,ToolWear,1
M012,300.5,310.47,1548,32.87,149.5,3.8,0.0,None,0
M028,303.53,314.0,1542,58.87,111.3,4.15,0.0,None,0
M025,300.1,312.7,1581,32.59,40.3,3.33,0.0,None,0
M036,300.24,311.82,1464,47.39,255.8,3.41,0.0,None,0
M007,296.83,305.89,1350,35.86,67.5,3.4,0.0,None,0
M029,302.41,311.33,1404,42.19,44.9,3.46,78.0,HeatDissipation,1
M012,298.97,309.16,1462,40.26,199.2,3.68,0.0,None,0
M021,298.46,307.59,1708,51.67,244.9,3.95,0.0,None,0
M028,299.89,310.11,1710,51.54,116.0,3.93,0.0,None,0
M033,297.51,307.86,1655,37.27,111.6,4.51,0.0,None,0
M037,299.97,309.66,1589,31.32,175.8,3.81,0.0,None,0
M016,300.74,310.19,1747,37.37,168.1,3.7,38.0,ToolWear,1
M011,299.86,309.54,1231,56.88,109.9,4.48,0.0,None,0
M033,301.25,310.54,1599,50.38,89.7,3.67,0.0,None,0
M020,302.43,311.61,1501,29.85,34.7,3.58,0.0,None,0
M020,300.71,311.68,1719,39.01,76.4,3.76,0.0,None,0
M031,297.85,306.92,1578,50.14,94.5,3.85,123.0,ToolWear,1
M033,301.47,310.86,1628,39.8,184.9,3.86,0.0,None,0
M039,302.71,312.78,1769,39.29,194.1,3.94,0.0,None,0
M033,302.13,313.09,1623,54.54,4.0,4.83,0.0,None,0
M001,299.45,310.28,1407,37.59,163.9,3.25,0.0,None,0
M010,301.02,312.39,1481,48.6,247.4,4.32,0.0,None,0
M012,303.57,313.14,1630,44.53,41.3,4.18,111.0,ToolWear,1
M001,299.87,310.48,1509,47.06,216.2,3.69,0.0,None,0
M028,299.5,310.28,1352,31.79,177.1,3.57,0.0,None,0
M024,297.58,307.62,1485,50.38,44.2,4.0,0.0,None,0
M004,299.69,311.21,1353,44.07,172.2,3.43,0.0,None,0
M027,302.57,311.63,1408,41.85,220.6,3.59,120.0,Overstrain,1
M015,298.62,309.19,1424,53.43,90.0,4.87,0.0,None,0
M028,295.83,305.57,1461,53.04,232.8,3.82,0.0,None,0
M034,297.9,307.61,1796,52.77,13.5,4.09,0.0,None,0
M012,300.89,310.24,1570,59.52,182.1,4.13,328.0,Overstrain,1
M005,297.3,308.49,1598,49.02,36.0,5.25,0.0,None,0
M001,299.02,308.76,1830,49.4,13.0,3.79,0.0,None,0
M010,302.83,312.77,1738,47.31,29.3,4.33,0.0,None,0
M025,300.04,309.7,1537,29.88,154.7,3.22,0.0,None,0
M008,304.01,314.0,1501,42.17,95.3,3.98,0.0,None,0
M029,300.86,309.08,1355,40.1,206.3,3.7,0.0,None,0
M011,301.55,311.29,1537,40.0,29.4,3.37,0.0,None,0
M003,297.65,308.14,1760,32.54,78.1,3.58,0.0,None,0
M013,300.22,310.15,1530,35.83,97.1,3.54,0.0,None,0
M008,297.53,306.87,1642,54.48,20.3,3.73,294.0,PowerFailure,1
M023,296.63,305.73,1726,42.08,135.9,3.79,0.0,None,0
M013,303.6,314.0,1310,56.51,106.3,,0.0,None,0
M035,298.54,307.05,1513,28.01,204.4,3.52,0.0,None,0
M006,297.54,307.36,1893,47.96,126.9,4.49,0.0,None,0
M003,301.24,309.77,1458,49.4,122.3,4.2,0.0,None,0
M026,297.57,307.07,1599,43.89,244.5,3.95,120.0,Overstrain,1
M003,299.97,310.38,1580,48.96,83.3,3.86,0.0,None,0
M035,298.24,308.4,1659,38.28,217.3,4.12,127.0,Overstrain,1
M021,301.78,310.8,1160,36.56,43.1,2.92,0.0,None,0
M037,297.74,307.61,1556,47.22,194.3,4.01,318.0,Overstrain,1
M037,300.34,310.66,1786,43.96,31.5,,0.0,None,0
M033,298.24,308.31,1338,36.69,56.5,3.42,0.0,None,0
M037,301.4,311.75,1381,44.58,7.7,3.24,0.0,None,0
M022,296.97,306.71,1275,42.67,150.1,3.68,0.0,None,0
M003,295.81,306.46,1354,32.41,49.9,3.06,0.0,None,0
M016,301.53,311.15,1709,50.84,58.4,3.81,0.0,None,0
M022,296.65,305.71,1600,48.9,6.1,3.7,0.0,None,0
M030,301.64,311.17,1241,32.24,132.3,3.19,0.0,None,0
M009,299.04,309.66,1337,44.13,8.0,4.32,0.0,None,0
M013,298.8,307.65,1541,34.13,169.0,3.39,0.0,None,0
M025,303.34,312.39,1404,45.68,32.6,4.15,0.0,None,0
M015,298.77,308.6,1621,44.83,49.8,4.43,0.0,None,0
M022,299.95,310.37,1680,42.53,235.9,4.01,0.0,None,0
M017,299.9,310.61,1361,40.68,27.5,3.25,0.0,None,0
M028,300.67,309.11,1492,41.85,26.1,3.5,155.0,ToolWear,1
M018,299.48,307.55,1443,44.5,158.8,,0.0,None,0
M017,302.68,312.8,1401,32.54,2.3,3.63,0.0,None,0
M037,300.78,311.04,1703,46.07,174.5,3.71,90.0,Overstrain,1
M024,300.6,310.24,1686,9.86,59.5,2.93,0.0,None,0
M021,298.85,310.82,1609,47.75,54.6,3.91,0.0,None,0
M010,303.96,310.42,1786,32.2,62.9,3.62,0.0,None,0
M018,298.77,308.72,1783,43.11,201.6,,0.0,None,0
M005,300.52,312.57,1814,26.28,177.2,3.32,0.0,None,0
M011,300.16,310.76,1710,42.56,75.6,3.97,142.0,ToolWear,1
M027,299.28,309.65,1597,42.82,19.3,3.36,356.0,ToolWear,1
M020,301.17,311.2,1390,29.68,20.5,2.93,0.0,None,0
M026,300.26,310.38,1806,43.36,60.4,3.93,298.0,ToolWear,1
M023,301.75,312.19,1611,52.04,209.9,3.75,0.0,None,0
M040,300.85,310.87,1480,41.83,65.6,3.32,0.0,None,0
M022,298.94,307.85,1804,38.93,245.7,4.08,157.0,Overstrain,1
M021,299.99,310.26,1493,30.68,35.5,3.17,0.0,None,0
M028,298.92,308.86,1566,23.08,151.2,3.3,0.0,None,0
M038,302.25,312.48,1593,21.73,,3.28,0.0,None,0
M020,299.65,310.89,1668,21.47,185.4,3.97,0.0,None,0
M009,300.77,310.24,1485,29.45,187.3,3.29,0.0,None,0
M013,298.19,306.93,1624,58.71,,4.29,0.0,None,0
M009,302.27,311.58,1627,31.24,,3.32,218.0,ToolWear,1
M027,300.2,311.03,1765,23.42,223.4,3.57,0.0,None,0
M030,302.73,311.32,1424,27.99,92.8,3.37,0.0,None,0
M021,297.12,307.35,1363,37.0,236.6,5.13,0.0,None,0
M007,298.49,309.59,1778,39.87,95.7,3.88,0.0,None,0
M031,299.13,309.57,1677,33.92,248.4,3.86,86.0,Overstrain,1
